Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price
10000788,10,200300013300.0,B0003,,1183247.6,216.0,EA,16.6
10000790,10,200300013250.0,B0003,,16936.2,4.0,EA,4234.05
10000792,10,200100053400.0,B0003,,0.0,100.0,EA,0.0
10000794,10,200100453700.0,B0003,,51800.0,28.0,EA,5.0
10000795,10,202038003300.0,B0003,,1815.25,10.0,EA,181.53
10000796,10,200300463350.0,B0003,,30000.0,1000.0,EA,30.0
10000797,10,200300463350.0,B0003,,67000000.0,5000.0,EA,13400.0
10000799,10,200300013250.0,B0003,,42340.0,10.0,EA,4234.0
10000800,10,200300013250.0,B0003,,65000.0,10.0,EA,20.0
10000801,10,200300463350.0,B0003,,67000000.0,5000.0,EA,13400.0
10000803,10,200300463350.0,B0003,,10050000.0,1000.0,EA,10050.0
10000805,1000,110000002414.0,E0003,,2000.0,2.0,EA,1000.0
10000811,10,200300463350.0,B0003,,5025000.0,500.0,EA,10050.0
10000812,10,200300463350.0,B0003,,4020000.0,400.0,EA,10050.0
10000813,1000,290000000314.0,SERVICE,,10000.0,1.0,AU,10000.0
10000814,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000820,10,200300013300.0,B0003,,24750.5,5.0,EA,15.0
10000821,1000,290000000314.0,SERVICE,,10000000.0,100.0,AU,100000.0
10000822,1000,290000000314.0,SERVICE,,10000.0,1.0,AU,10000.0
10000823,1000,290000000314.0,SERVICE,,100000.0,1.0,AU,100000.0
10000824,10,110000000233.0,C0009,,100000.0,1.0,EA,100000.0
10000825,10,200100453650.0,B0003,,36.17,10.0,EA,0.01
10000826,10,200100453650.0,B0003,,36.17,10.0,EA,0.01
10000827,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
10000828,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
10000829,1000,200199904000.0,B0003,,3.8,1.0,EA,0.01
10000831,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
10000832,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
10000833,10,200300013250.0,B0003,,2187.62,10.0,EA,218.76
10000834,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
10000835,10,200300013250.0,B0003,,20875.25,100.0,EA,208.75
10000836,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
10000837,10,200300013250.0,B0003,,1043.81,5.0,EA,208.76
10000838,10,200300013250.0,B0003,,417.12,2.0,EA,208.56
10000839,10,200300013250.0,B0003,,417.12,2.0,EA,208.56
10000840,10,200300013250.0,B0003,,208.56,1.0,EA,208.56
10000841,10,200300013250.0,B0003,,208.56,1.0,EA,208.56
10000842,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000843,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000844,10,200300013250.0,B0003,,14300.0,80.0,EA,178.75
10000845,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000846,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000847,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000849,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000850,10,200300013250.0,B0003,,33962.87,190.0,EA,178.75
10000851,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000852,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
10000853,10,200300013250.0,B0003,,2087.62,10.0,EA,208.76
10000854,10,200300013250.0,B0003,,208.56,1.0,EA,208.56
10000855,10,200300013250.0,B0003,,208.56,1.0,EA,208.56
10000856,10,200300013250.0,B0003,,208.56,1.0,EA,208.56
10000857,10,200300013250.0,B0003,,179.06,1.0,EA,179.06
10000858,10,200300013250.0,B0003,,35750.5,200.0,EA,178.75
10000859,10,200300013250.0,B0003,,2680.94,15.0,EA,178.73
10000860,10,200300013250.0,B0003,,200.0,10.0,EA,20.0
10000861,10,200300013250.0,B0003,,200.0,10.0,EA,20.0
10000862,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
10000863,10,200300073250.0,B0003,,89375.25,500.0,EA,178.75
10000864,10,200300073250.0,B0003,,1787.62,10.0,EA,178.76
10000865,10,200300073250.0,B0003,,3575.25,20.0,EA,178.76
10000866,10,200300073250.0,B0003,,3575.25,20.0,EA,178.76
10000867,10,200300073250.0,B0003,,3575.25,20.0,EA,178.76
10000868,10,200300073250.0,B0003,,35750.5,200.0,EA,178.75
10000869,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000870,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000871,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
10000872,10,200300073250.0,B0003,,89375.25,500.0,EA,178.75
10000873,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
10000874,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
10000875,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
10000876,10,200300073250.0,B0003,,178750.5,1000.0,EA,178.75
10000877,10,200300073250.0,B0003,,1787.62,10.0,EA,178.76
10000878,10,200300073250.0,B0003,,35750.5,200.0,EA,178.75
10000879,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000880,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000881,10,200300073250.0,B0003,,1787.62,10.0,EA,178.76
10000882,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000883,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000884,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000885,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000886,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000887,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000888,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000889,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000890,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000891,10,200300073250.0,B0003,,179.06,1.0,EA,179.06
10000892,10,200300073250.0,B0003,,1966.69,11.0,EA,178.79
10000893,10,200300453250.0,B0003,,198575.25,20.0,EA,9928.76
10000894,10,200300453250.0,B0003,,297862.87,30.0,EA,9928.76
10000895,10,200300453250.0,B0003,,496437.12,50.0,EA,9928.74
10000896,10,200300053300.0,B0003,,100815000.0,10000.0,EA,10081.5
10000898,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000899,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000900,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000901,10,200300013250.0,B0003,,173387.62,970.0,EA,178.75
10000902,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000903,10,200100023400.0,B0003,,1836.0,18.0,EA,102.0
10000904,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000905,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000906,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000908,10,200300013250.0,B0003,,1787.62,10.0,EA,178.76
10000910,10,200300013250.0,B0003,,2144.75,12.0,EA,178.73
10000911,10,200300013250.0,B0003,,179.06,1.0,EA,179.06
10000912,10,200100453650.0,B0003,,2007.62,10.0,EA,200.76
10000914,10,200100453650.0,B0003,,2007.62,10.0,EA,200.76
10000915,10,200100453650.0,B0003,,2007.62,10.0,EA,200.76
10000916,10,200100453650.0,B0003,,2007.62,10.0,EA,200.76
10000917,10,110000004880.0,O0001,,500.0,5.0,EA,100.0
10000918,10,200300013250.0,B0003,,6.67,2.0,EA,0.01
10000919,10,200300013250.0,B0003,,91.45,28.0,EA,0.01
10000920,10,200300013250.0,B0003,,364000.0,28.0,EA,13000.0
10000921,10,200300013250.0,B0003,,13000000.0,1000.0,EA,13000.0
10000922,10,200100023400.0,B0003,,680.0,5.0,EA,136.0
10000923,10,200300053300.0,B0003,,396.0,2.0,EA,198.0
10000924,10,200100013400.0,B0003,,4080.0,30.0,EA,40.0
10000925,10,200100013450.0,B0003,,4.75,5.0,EA,0.95
10000927,10,200300013250.0,B0003,,19500.0,2.0,EA,30.0
10000928,10,200300013250.0,B0003,,19500.0,2.0,EA,30.0
10000929,10,200300013300.0,B0003,,1.9,2.0,EA,0.95
10000930,10,200100453650.0,B0003,,100.0,1.0,EA,100.0
10000931,10,200100013450.0,B0003,,43124.75,5.0,EA,25.0
10000932,10,200100453650.0,B0003,,100.0,1.0,EA,100.0
10000933,10,200100013450.0,B0003,,5175000.0,500.0,EA,30.0
10000934,1000,200100013400.0,B0003,,58.11,17.0,EA,0.01
10000935,10,200100013400.0,B0003,,10.49,3.0,EA,0.01
10000936,10,200300073200.0,B0003,,680000.0,125.0,EA,17.0
10000936,20,200300073200.0,B0003,,1904000.0,350.0,EA,17.0
10000937,10,200100013400.0,B0003,,86250.5,10.0,EA,25.0
10000938,10,200100013400.0,B0003,,1020000.0,100.0,EA,10200.0
10000939,10,202038003300.0,B0003,,0.0,10.0,EA,0.0
10000940,10,200300053300.0,B0003,,990000.0,100.0,EA,30.0
10000942,10,200300053300.0,B0003,,1200.0,1.0,EA,1200.0
10000944,10,200300053300.0,B0003,,27061650.5,4620.0,EA,17.75
10000945,1000,110000003476.0,C0013,,35.0,1.0,EA,35.0
10000945,2000,110000003477.0,C0009,,35.0,1.0,EA,35.0
10000945,3000,110000000351.0,C0013,,85219.99,1.0,EA,85219.99
10000945,4000,110000000818.0,C0013,,30.0,1.0,M,30.0
10000945,5000,110000001810.0,C0013,,100.0,1.0,M,100.0
10000945,6000,110000003563.0,E0003,,500.0,1.0,BAG,500.0
10000945,7000,110000002370.0,O0001,,25000.0,1.0,EA,25000.0
10000945,8000,110000003294.0,O0001,,500.0,1.0,M,500.0
10000945,9000,110000002088.0,C0013,,7500.0,1.0,EA,7500.0
10000945,11000,110000004298.0,C0013,,800.0,1.0,M,800.0
10000945,12000,110000001139.0,E0003,,350.0,1.0,M,350.0
10000945,13000,110000001610.0,E0003,,349999.95,1.0,EA,349999.95
10000945,14000,110000003838.0,C0013,,2000.0,1.0,EA,2000.0
10000945,15000,110000003852.0,O0001,,820.0,1.0,M2,820.0
10000945,16000,110000004689.0,B0003,,9315.0,1.0,EA,9315.0
10000945,17000,110000000149.0,O0001,,30000.0,1.0,EA,30000.0
10000945,18000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,19000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,20000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,21000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,22000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,23000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,24000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,25000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,26000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,27000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,28000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,29000,110000000149.0,O0001,,50.0,1.0,EA,50.0
10000945,30000,110000000149.0,O0001,,5.0,1.0,EA,5.0
10000945,31000,110000000149.0,O0001,,5.0,1.0,EA,5.0
10000945,32000,110000000149.0,O0001,,5.0,1.0,EA,5.0
10000946,10,200300053300.0,B0003,,12000.0,10.0,EA,1200.0
10000947,10,200300053300.0,B0003,,1000.0,10.0,EA,100.0
10000948,10,200300053300.0,B0003,,250.0,5.0,EA,50.0
10000949,10,200300053300.0,B0003,,2400.0,2.0,EA,1200.0
10000950,10,200300053300.0,B0003,,1200.0,1.0,EA,1200.0
10000951,10,200300053300.0,B0003,,199.05,2.0,EA,99.53
10000952,10,200300053300.0,B0003,,20.95,1.0,EA,20.95
10000953,10,200300053300.0,B0003,,1200.0,1.0,EA,1200.0
10000954,10,200300053300.0,B0003,,16.2,1.0,EA,16.2
10000955,10,200300053225.0,B0003,,1200.0,1.0,EA,1200.0
10000956,10,200300053225.0,B0003,,1200.0,1.0,EA,1200.0
10000957,10,200300073200.0,B0003,,19000.0,1000.0,EA,19.0
10000958,10,200300073200.0,B0003,,190.5,10.0,EA,19.05
10000959,10,200300013250.0,B0003,,2755.25,145.0,EA,19.0
10000960,1000,200300073250.0,B0003,,37375.25,5.0,EA,23.0
10000961,1000,200300073250.0,B0003,,16250.5,2.0,EA,25.0
10000963,1000,290000000011.0,S0016,,37375.5,1.0,EA,37375.5
10000964,1000,200300073250.0,B0003,,37375.08,5.0,EA,23.0
10000964,2000,200100013450.0,B0003,,51750.12,5.0,EA,30.0
10000964,3000,200300013300.0,B0003,,24750.05,5.0,EA,15.0
10000965,1000,290000000011.0,S0016,,113800.5,1.0,EA,113800.5
10000965,2000,290000000013.0,S0016,,75.0,1.0,EA,75.0
10000966,10,200100013450.0,B0003,,86250.0,10.0,EA,25.0
10000967,10,290000000001.0,SERVICE,,-2245.0,-500.0,KW,4.49
10000968,10,290000000001.0,SERVICE,,-1796.0,-400.0,KW,4.49
10000969,10,290000000001.0,SERVICE,,4041.0,900.0,KW,4.49
10000970,10,290000000001.0,SERVICE,,4040.94,900.0,KW,4.49
10000971,10,200100013400.0,B0003,,952000.0,100.0,EA,28.0
10000976,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
10000979,10,200100013450.0,B0003,,862500.0,100.0,EA,25.0
10000980,10,200100013450.0,B0003,,1035000.0,100.0,EA,30.0
10000981,1000,290000000013.0,S0016,,1600.0,10.0,EA,160.0
10000983,1000,290000000013.0,S0016,,10000.0,10.0,EA,1000.0
10000984,1000,290000000013.0,S0016,,10000.0,10.0,EA,1000.0
10000985,1000,9100000001.0,SERVICE,,775.0,5.0,AU,155.0
10000985,2000,9100000002.0,SERVICE,,775.0,5.0,AU,155.0
10000985,3000,9100000003.0,SERVICE,,775.0,5.0,AU,155.0
10000986,1000,110000004890.0,C0014,,10000.0,1.0,EA,10000.0
10000987,1000,110000004890.0,C0014,,10000.0,1.0,EA,10000.0
10000988,1000,110000004890.0,C0014,,50000.0,5.0,EA,10000.0
10000989,1000,110000002519.0,O0001,,285600.0,3400.0,M,84.0
10000989,2000,110000001219.0,O0001,,0.0,0.0,EA,0.0
10000990,1000,290000000011.0,S0016,,4200.0,1.0,EA,4200.0
10000992,10,200300013250.0,B0003,,500.0,2000.0,EA,0.25
10000993,10,200100013425.0,B0003,,102750.27,10.0,EA,10275.03
10000993,20,200100013400.0,B0003,,85000.23,10.0,EA,8500.02
10000994,10,200300023250.0,B0003,,9750000.0,1000.0,EA,9750.0
10000995,1000,110000002519.0,O0001,,84000.0,1000.0,M,84.0
10000995,2000,110000001219.0,O0001,,13000.0,1000.0,EA,13.0
10000995,3000,200300013300.0,B0003,,497500.0,100.0,EA,15.08
10000997,10,200100013425.0,B0003,,2055000.0,200.0,EA,10275.0
10000997,20,200100013400.0,B0003,,765000.0,90.0,EA,8500.0
10000998,10,110000004890.0,C0014,,10000.0,1.0,EA,10000.0
10000999,10,200100013400.0,B0003,,51400.0,5.0,EA,10280.0
10001000,10,200300053300.0,B0003,,110880.0,700.0,EA,48.0
10001002,10,200300013250.0,B0003,,4500.0,20.0,EA,225.0
10001004,10,200100013400.0,B0003,,2200.0,10.0,EA,220.0
10001005,10,200100013400.0,B0003,,2420.0,11.0,EA,220.0
10001006,10,200100013400.0,B0003,,2250.5,10.0,EA,225.05
10001007,10,200100013400.0,B0003,,1575.25,7.0,EA,225.04
10001008,10,200300013250.0,B0003,,650.5,10.0,EA,65.05
10001009,10,200300013250.0,B0003,,5850.5,90.0,EA,65.01
10001011,10,200300013250.0,B0003,,6580.0,10.0,EA,658.0
10001013,10,200300013250.0,B0003,,6580.0,10.0,EA,658.0
10001014,10,200300013250.0,B0003,,65800.0,100.0,EA,658.0
10001015,10,200300013250.0,B0003,,164500.0,250.0,EA,658.0
10001016,10,200300013250.0,B0003,,414540.0,630.0,EA,658.0
10001017,10,200300013250.0,B0003,,32900.0,50.0,EA,658.0
10001018,10,200300013250.0,B0003,,98700.0,150.0,EA,658.0
10001019,1000,290000000220.0,SERVICE,,1000.0,1.0,AU,1000.0
10001020,1000,290000000220.0,SERVICE,,1000.0,1.0,AU,1000.0
10001021,10,200100053400.0,B0003,,0.1,10.0,EA,0.01
10001022,1000,110000000518.0,O0001,,3000.0,100.0,TON,30.0
10001022,2000,110000003374.0,E0003,,2000.0,80.0,EA,25.0
10001023,1000,110000000518.0,O0001,,60.0,2.0,TON,30.0
10001023,2000,110000003374.0,E0003,,50.0,2.0,EA,25.0
10001024,1000,290000000011.0,S0016,,110.2,1.0,EA,110.2
10001025,1000,290000000298.0,SERVICE,,69837.0,1.0,AU,69837.0
10001026,1000,110000000518.0,O0001,,6000.0,200.0,TON,30.0
10001026,2000,110000003374.0,E0003,,2500.0,100.0,EA,25.0
10001027,1000,290000000011.0,S0016,,8500.0,1.0,EA,8500.0
10001028,1000,110000000518.0,O0001,,150.0,10.0,TON,15.0
10001029,1000,290000000011.0,S0016,,150.0,1.0,EA,150.0
10001030,20,200300053250.0,B0003,,78000.0,800.0,EA,97.5
10001031,1000,290000000298.0,SERVICE,,10000.0,10.0,AU,1000.0
10001032,1000,290000000298.0,SERVICE,,1000.0,1.0,AU,1000.0
10001033,30,200100043000.0,B0003,,11700.0,195.0,EA,20.0
10001033,40,200100043000.0,B0003,,30300.0,505.0,EA,20.0
10001033,50,200300082750.0,B0003,,38500.0,700.0,EA,20.0
10001034,1000,110000000518.0,O0001,,2500.0,25.0,TON,100.0
10001034,2000,110000003374.0,E0003,,2000.0,20.0,EA,100.0
10001035,1000,290000000011.0,S0016,,4500.0,1.0,EA,4500.0
10001036,1000,110000000518.0,O0001,,2000.0,20.0,TON,100.0
10001036,2000,110000003374.0,E0003,,3000.0,30.0,EA,100.0
10001037,1000,290000000011.0,S0016,,5000.0,1.0,EA,5000.0
10001038,1000,110000000518.0,O0001,,2525.0,25.0,TON,101.0
10001038,2000,110000003374.0,E0003,,2200.0,20.0,EA,110.0
10001039,1000,290000000011.0,S0016,,4725.5,1.0,EA,4725.5
10001040,1000,110000003374.0,E0003,,1650.0,30.0,EA,55.0
10001040,2000,110000000518.0,O0001,,1275.0,25.0,TON,51.0
10001041,1000,290000000011.0,S0016,,2925.5,1.0,EA,2925.5
10001042,1000,110000000518.0,O0001,,3030.0,30.0,TON,101.0
10001042,2000,110000003374.0,E0003,,2750.0,25.0,EA,110.0
10001043,1000,290000000011.0,S0016,,5779.6,1.0,EA,5779.6
10001044,1000,110000003374.0,E0003,,1750.0,35.0,EA,50.0
10001044,2000,110000000518.0,O0001,,3000.0,40.0,TON,75.0
10001045,1000,290000000011.0,S0016,,4750.0,1.0,EA,4750.0
10001046,1000,110000003374.0,E0003,,1250.0,25.0,EA,50.0
10001046,2000,110000000518.0,O0001,,2250.0,30.0,TON,75.0
10001047,1000,290000000011.0,S0016,,3500.0,1.0,EA,3500.0
10001048,10,950000000004.0,S0013,,300.0,10.0,KG,30.0
10001050,10,200300013250.0,B0003,,4400.0,20.0,EA,220.0
10001051,1000,110000000518.0,O0001,,300.0,10.0,TON,30.0
10001051,2000,110000003374.0,E0003,,250.0,10.0,EA,25.0
10001052,1000,290000000011.0,S0016,,550.0,1.0,EA,550.0
10001053,10,200300053300.0,B0003,,2999.05,3.0,EA,999.68
10001054,2000,110000003374.0,E0003,,17050.0,155.0,EA,110.0
10001056,1000,280000000080.0,SERVICE,,1000.0,1.0,AU,1000.0
10001057,1000,280000000080.0,SERVICE,,10000000000.0,1000000000.0,W,10.0
10001058,10,210300013350.0,B0003,,2800.0,100.0,EA,28.0
10001059,10,202038003250.0,B0003,,1500.0,100.0,EA,15.0
10001060,1000,280000000080.0,SERVICE,,1000.0,10.0,AU,100.0
10001060,2000,280000000080.0,SERVICE,,1100.0,10.0,AU,110.0
10001061,10,202038003300.0,B0003,,10000.0,10.0,EA,1000.0
10001062,1000,110000000825.0,C0013,,1500.0,10.0,M,150.0
10001062,2000,110000000839.0,O0001,,2000.0,10.0,EA,200.0
10001062,3000,110000000839.0,O0001,,4500.0,10.0,EA,450.0
10001062,4000,110000001283.0,E0003,,5000.0,10.0,M,500.0
10001063,1000,290000000011.0,S0016,,13000.0,1.0,EA,13000.0
10001064,1000,110000000825.0,C0013,,3000.0,20.0,M,150.0
10001064,2000,110000000839.0,O0001,,4000.0,20.0,EA,200.0
10001064,3000,110000000839.0,O0001,,9000.0,20.0,EA,450.0
10001064,4000,110000001283.0,E0003,,10000.0,20.0,M,500.0
10001065,1000,290000000011.0,S0016,,26000.0,1.0,EA,26000.0
10001066,10,202038603450.0,B0003,,10350.0,1.0,EA,30.0
10001067,1000,110000000518.0,O0001,,2000.0,20.0,TON,100.0
10001067,2000,110000003374.0,E0003,,6000.0,30.0,EA,200.0
10001068,1000,110000003374.0,E0003,,1650.0,30.0,EA,55.0
10001068,2000,110000000518.0,O0001,,1530.0,30.0,TON,51.0
10001069,10,200300013300.0,B0003,,3600.0,30.0,EA,120.0
10001070,10,200100023400.0,B0003,,255000.0,25.0,EA,30.0
10001072,10,200300013250.0,B0003,,9100000.0,28.0,EA,1000.0
10001073,10,200300013250.0,B0003,,9100000.0,28.0,EA,1000.0
10001074,10,200300013250.0,B0003,,9100000.0,28.0,EA,1000.0
10001075,10,200300013250.0,B0003,,18200000.0,56.0,EA,1000.0
10001076,10,200300013250.0,B0003,,54600000.0,56.0,EA,3000.0
10001077,10,202038003300.0,B0003,,550.5,10.0,EA,55.05
10001078,10,202038003300.0,B0003,,1998.1,2.0,EA,999.05
10001079,10,200100013400.0,B0003,,30600.0,3.0,EA,30.0
10001080,2000,110000000518.0,O0001,,150.0,2.0,TON,75.0
10001081,1000,290000000011.0,S0016,,150.0,1.0,EA,150.0
10001082,2000,110000000518.0,O0001,,75.0,1.0,TON,75.0
10001083,1000,290000000011.0,S0016,,75.5,1.0,EA,75.5
10001084,10,200100013400.0,B0003,,51000.0,3.0,EA,17000.0
10001085,10,202038003300.0,B0003,,1000.0,1.0,EA,1000.0
10001086,2000,110000000518.0,O0001,,75.0,1.0,TON,75.0
10001087,1000,290000000011.0,S0016,,75.5,1.0,EA,75.5
10001088,10,202038003300.0,B0003,,1000.0,2.0,EA,500.0
10001089,10,202038003300.0,B0003,,200.0,2.0,EA,100.0
10001090,10,202038003300.0,B0003,,10000.0,10.0,EA,1000.0
10001091,10,202038003300.0,B0003,,2000.0,1.0,EA,2000.0
10001092,10,202038003300.0,B0003,,2900.0,1.0,EA,2900.0
10001093,10,202038003300.0,B0003,,500.0,1.0,EA,500.0
10001094,10,202038003300.0,B0003,,200.0,1.0,EA,200.0
10001095,10,202038003300.0,B0003,,200.0,1.0,EA,200.0
10001096,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001097,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001098,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001099,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001100,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001101,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001102,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001103,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001104,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001105,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001106,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001108,10,202038003300.0,B0003,,211.45,1.0,EA,211.45
10001109,10,202038003300.0,B0003,,211.45,1.0,EA,211.45
10001110,10,202040102700.0,B0003,,675000000.0,25.0,EA,100000.0
10001111,10,202038003300.0,B0003,,100.0,1.0,EA,100.0
10001112,10,290000000350.0,SERVICE,,345098.0,1.0,ACR,345098.0
10001113,10,200100013400.0,B0003,,30600.0,3.0,EA,30.0
10001114,10,200100013400.0,B0003,,285600.0,28.0,EA,30.0
10001115,10,202039903150.0,B0003,,94500.38,10.0,EA,30.0
10001115,20,202034903150.0,B0003,,28350.12,3.0,EA,30.0
10001116,1000,110000003374.0,E0003,,50.0,1.0,EA,50.0
10001116,2000,110000000518.0,O0001,,75.0,1.0,TON,75.0
10001117,10,202038003300.0,B0003,,300.0,1.0,EA,300.0
10001118,10,200100013400.0,B0003,,30600.0,3.0,EA,30.0
10001119,10,200100053400.0,B0003,,8976000.0,22.0,EA,1200.0
10001120,10,110000004890.0,C0014,,10000000.0,10.0,EA,1000000.0
10001121,10,200100013400.0,B0003,,6936000.0,51.0,EA,400.0
10001122,1000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001122,2000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001122,3000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001123,20,202034903150.0,B0003,,8820000.0,56.0,EA,500.0
10001124,1000,290000000011.0,S0016,,2100.0,1.0,EA,2100.0
10001124,2000,290000000013.0,S0016,,900.0,1.0,EA,900.0
10001125,10,950000000062.0,S0013,,10000.0,10.0,KG,1000.0
10001126,1000,110000002414.0,E0003,,10000.0,10.0,EA,1000.0
10001127,1000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001127,2000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001127,3000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001128,1000,290000000011.0,S0016,,2100.0,1.0,EA,2100.0
10001128,2000,290000000013.0,S0016,,900.0,1.0,EA,900.0
10001129,1000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001129,2000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001129,3000,290000000262.0,SERVICE,,1000.0,10.0,AU,100.0
10001130,1000,290000000011.0,S0016,,2100.0,1.0,EA,2100.0
10001130,2000,290000000013.0,S0016,,900.0,1.0,EA,900.0
10001131,1000,290000000011.0,S0016,,7000.0,1.0,EA,7000.0
10001131,2000,290000000013.0,S0016,,3000.0,1.0,EA,3000.0
10001132,10,950000000007.0,S0013,,1000000.0,1000.0,KG,1000.0
10001133,1000,110000001939.0,O0001,,500000.0,1.0,EA,500000.0
10001134,1000,290000000011.0,S0016,,350000.0,1.0,EA,350000.0
10001134,2000,290000000013.0,S0016,,150000.0,1.0,EA,150000.0
10001135,4000,290000000262.0,SERVICE,,10000.0,10.0,AU,1000.0
10001136,1000,290000000013.0,S0016,,10000.0,1.0,EA,10000.0
10001137,1000,110000002414.0,E0003,,2000.0,2.0,EA,1000.0
