Billing Document,Item,Billed Quantity,Net Value,Sales document,Sales Document Item,Material
90000718,10,152.0,940500.0,10000129.0,10,202038003300
90000719,1,252.0,1314495.0,5500000049.0,10,202038003250
90000720,1,20.0,110745.0,5500000076.0,10,200100013450
90000720,2,43.0,238101.75,5500000076.0,20,200100013450
90000720,3,45.0,249176.25,5500000076.0,30,200100013450
90000720,4,1.0,5537.25,5500000076.0,40,200100013450
90000720,5,3.0,16611.75,5500000076.0,50,200100013450
90000720,6,3.0,16611.75,5500000076.0,60,200100013450
90000720,7,2.0,11074.5,5500000076.0,70,200100013450
90000720,8,7.0,38760.75,5500000076.0,80,200100013450
90000720,9,112.0,620172.0,5500000076.0,30,200100013450
90000721,10,7.0,48420.76,10000190.0,10,200100013450
90000721,11,20.0,138345.04,10000190.0,10,200100013450
90000721,12,43.0,297441.83,10000190.0,10,200100013450
90000721,13,157.0,1086008.54,10000190.0,10,200100013450
90000721,14,1.0,6917.25,10000190.0,10,200100013450
90000721,15,3.0,20751.76,10000190.0,10,200100013450
90000721,16,3.0,20751.76,10000190.0,10,200100013450
90000721,17,2.0,13834.5,10000190.0,10,200100013450
90000722,1,504.0,2669436.0,5500000070.0,10,202038003300
90000723,1,504.0,2669436.0,5500000070.0,10,202038003300
90000724,1,504.0,2669436.0,5500000070.0,10,202038003300
90000725,1,56.0,296604.0,5500000071.0,10,202038003300
90000726,1,448.0,2372832.0,5500000075.0,10,200300013300
90000727,1,224.0,1186416.0,5500000088.0,10,200300013300
90000727,2,56.0,296604.0,5500000088.0,20,200300013300
90000727,3,28.0,148302.0,5500000088.0,30,200300013300
90000727,4,84.0,444906.0,5500000088.0,40,200300013300
90000727,5,84.0,444906.0,5500000088.0,50,200300013300
90000727,6,28.0,148302.0,5500000088.0,60,200300013300
90000728,10,1.0,2.83,60000007.0,10,202038003300
90000729,1,252.0,1334718.0,5500000030.0,30,200300053300
90000729,2,224.0,1186416.0,5500000030.0,40,200300053300
90000729,3,28.0,148302.0,5500000030.0,50,200300053300
90000730,10,252.0,1442826.2,10000069.0,10,200300053300
90000730,11,224.0,1282512.18,10000069.0,10,200300053300
90000730,12,28.0,160314.02,10000069.0,10,200300053300
90000731,10,56.0,328019.98,10000151.0,10,202038003300
90000731,11,252.0,1476089.93,10000151.0,10,202038003300
90000731,12,196.0,1148069.95,10000151.0,10,202038003300
90000732,10,168.0,984059.95,10000151.0,10,202038003300
90000732,11,308.0,1804109.92,10000151.0,10,202038003300
90000732,12,28.0,164009.99,10000151.0,10,202038003300
90000733,40,168.0,1063692.07,10000213.0,40,202038003350
90000733,41,84.0,531846.03,10000213.0,40,202038003350
90000734,10,140.0,820049.84,10000151.0,10,202038003300
90000734,11,168.0,984059.8,10000151.0,10,202038003300
90000735,40,56.0,354563.8,10000213.0,40,202038003350
90000736,1,308.0,1656039.0,5500000084.0,10,202038003350
90000736,2,196.0,1053843.0,5500000084.0,20,202038003350
90000737,30,308.0,1908830.0,10000157.0,30,202038003350
90000737,31,196.0,1214710.0,10000157.0,30,202038003350
90000738,10,84.0,512820.23,10000191.0,10,202038003300
90000738,11,7.0,42735.02,10000191.0,10,202038003300
90000739,10,84.0,512820.23,10000191.0,10,202038003300
90000739,11,7.0,42735.02,10000191.0,10,202038003300
90000740,10,84.0,512820.0,10000191.0,10,202038003300
90000740,11,8.0,48840.0,10000191.0,10,202038003300
90000741,10,1.0,0.0,10000216.0,10,202038003300
90000742,1,504.0,2669436.0,5500000086.0,40,200300053300
90000743,1,504.0,2669436.0,5500000085.0,10,200300053300
90000744,10,504.0,2885652.4,10000069.0,10,200300053300
90000745,10,504.0,2885652.4,10000069.0,10,200300053300
90000746,1,504.0,2669436.0,5500000086.0,140,200300053300
90000747,1,504.0,2669436.0,5500000086.0,140,200300053300
90000748,1,504.0,2669436.0,5500000086.0,130,200300053300
90000749,1,504.0,2669436.0,5500000086.0,140,200300053300
90000750,10,504.0,2885652.4,10000069.0,10,200300053300
90000751,10,504.0,2885652.4,10000069.0,10,200300053300
90000752,10,504.0,2885652.4,10000069.0,10,200300053300
90000753,10,504.0,2885652.4,10000069.0,10,200300053300
90000754,1,504.0,2669436.0,5500000085.0,10,200300053300
90000755,1,504.0,2669436.0,5500000085.0,10,200300053300
90000756,10,504.0,2885652.4,10000069.0,10,200300053300
90000757,10,504.0,2885652.4,10000069.0,10,200300053300
90000758,30,308.0,1908830.0,10000157.0,30,202038003350
90000758,31,196.0,1214710.0,10000157.0,30,202038003350
90000759,1,140.0,741510.0,5500000029.0,40,200300053300
90000759,2,28.0,148302.0,5500000029.0,50,200300053300
90000759,3,140.0,741510.0,5500000029.0,60,200300053300
90000760,1,84.0,444906.0,5500000030.0,30,200300053300
90000761,1,196.0,1038114.0,5500000029.0,40,200300053300
90000761,2,112.0,593208.0,5500000029.0,50,200300053300
90000762,1,28.0,148302.0,5500000030.0,30,200300053300
90000762,2,56.0,296604.0,5500000030.0,40,200300053300
90000763,1,280.0,1460550.0,5500000030.0,10,200300053250
90000763,2,28.0,146055.0,5500000030.0,20,200300053250
90000763,3,28.0,148302.0,5500000030.0,30,200300053300
90000763,4,56.0,296604.0,5500000030.0,40,200300053300
90000764,1,504.0,2628990.0,5500000048.0,10,202038003250
90000765,1,252.0,1314495.0,5500000049.0,10,202038003250
90000766,1,84.0,444906.0,5500000071.0,10,202038003300
90000767,1,168.0,728028.0,5500000077.0,10,202038202700
90000768,1,504.0,2669436.0,5500000075.0,20,200300013300
90000769,1,476.0,2521134.0,5500000075.0,30,200300013300
90000769,2,28.0,148302.0,5500000075.0,40,200300013300
90000770,1,252.0,1496502.0,5500000073.0,10,200100013700
90000771,1,5.0,29692.5,5500000063.0,10,200100013700
90000771,2,135.0,801697.5,5500000063.0,20,200100013700
90000772,1,56.0,332556.0,5500000047.0,10,200100013700
90000773,10,56.0,471380.0,10000119.0,10,200100013700
90000773,11,387.0,3257572.49,10000119.0,10,200100013700
90000773,12,5.0,42087.5,10000119.0,10,200100013700
90000774,10,196.0,1214710.0,10000217.0,10,202038003350
90000774,11,308.0,1908830.0,10000217.0,10,202038003350
90000775,1,28.0,148302.0,5500000083.0,10,200300013300
90000775,2,476.0,2521134.0,5500000083.0,20,200300013300
90000776,20,476.0,2905980.0,10000217.0,20,200300013300
90000776,21,28.0,170940.0,10000217.0,20,200300013300
90000777,10,140.0,801570.14,10000069.0,10,200300053300
90000777,11,28.0,160314.03,10000069.0,10,200300053300
90000777,12,140.0,801570.13,10000069.0,10,200300053300
90000778,10,84.0,480941.9,10000069.0,10,200300053300
90000779,20,280.0,1578850.23,10000069.0,20,200300053250
90000779,21,28.0,157885.02,10000069.0,20,200300053250
90000780,10,56.0,320627.93,10000069.0,10,200300053300
90000780,11,28.0,160313.97,10000069.0,10,200300053300
90000781,1,196.0,1038114.0,5500000082.0,30,200300013300
90000781,2,196.0,1038114.0,5500000082.0,40,200300013300
90000781,3,28.0,148302.0,5500000082.0,70,200300013300
90000781,4,84.0,444906.0,5500000082.0,80,200300013300
90000782,20,196.0,1183644.08,10000218.0,20,200300013300
90000782,21,84.0,507276.03,10000218.0,20,200300013300
90000782,22,28.0,169092.01,10000218.0,20,200300013300
90000782,23,196.0,1183644.08,10000218.0,20,200300013300
90000783,1,28.0,148302.0,5500000082.0,10,200300013300
90000783,2,28.0,148302.0,5500000082.0,20,200300013300
90000783,3,28.0,148302.0,5500000082.0,30,200300013300
90000783,4,28.0,148302.0,5500000082.0,50,200300013300
90000783,5,28.0,148302.0,5500000082.0,60,200300013300
90000783,6,71.0,376051.5,5500000082.0,80,200300013300
90000784,20,71.0,428768.85,10000218.0,20,200300013300
90000784,21,28.0,169091.94,10000218.0,20,200300013300
90000784,22,28.0,169091.94,10000218.0,20,200300013300
90000784,23,28.0,169091.94,10000218.0,20,200300013300
90000784,24,28.0,169091.94,10000218.0,20,200300013300
90000784,25,28.0,169091.94,10000218.0,20,200300013300
90000785,10,196.0,1122198.19,10000069.0,10,200300053300
90000785,11,112.0,641256.11,10000069.0,10,200300053300
90000786,10,56.0,320627.93,10000069.0,10,200300053300
90000786,11,28.0,160313.97,10000069.0,10,200300053300
90000787,1,504.0,2628990.0,5500000049.0,10,202038003250
90000788,10,28.0,168350.03,10000228.0,10,202038003250
90000788,11,8.0,48100.01,10000228.0,10,202038003250
90000788,20,364.0,2222220.45,10000228.0,20,202038003300
90000788,21,4.0,24420.01,10000228.0,20,202038003300
90000789,10,252.0,1515150.0,10000221.0,10,202038003250
90000789,11,28.0,168350.0,10000221.0,10,202038003250
90000790,20,280.0,1709400.0,10000226.0,20,202038003300
90000791,1,504.0,2669436.0,5500000093.0,10,200300013300
90000792,1,504.0,2628990.0,5500000097.0,20,200300013250
90000793,10,112.0,673400.0,10000220.0,10,202038003250
90000793,11,112.0,673400.0,10000220.0,10,202038003250
90000794,10,56.0,336700.0,10000220.0,10,202038003250
90000795,1,112.0,593208.0,5500000086.0,20,200300053300
90000795,2,112.0,593208.0,5500000086.0,70,200300053300
90000795,3,196.0,1038114.0,5500000086.0,90,200300053300
90000795,4,56.0,296604.0,5500000086.0,100,200300053300
90000795,5,28.0,148302.0,5500000086.0,130,200300053300
90000796,10,28.0,168350.05,10000229.0,10,202038003250
90000796,20,252.0,1538460.45,10000229.0,20,202038003300
90000797,20,308.0,1880340.46,10000227.0,20,202038003300
90000797,21,28.0,168350.04,10000227.0,10,202038003250
90000798,1,28.0,148302.0,5500000086.0,70,200300053300
90000798,2,280.0,1483020.0,5500000086.0,90,200300053300
90000798,3,28.0,148302.0,5500000086.0,100,200300053300
90000798,4,112.0,593208.0,5500000086.0,110,200300053300
90000798,5,28.0,148302.0,5500000086.0,130,200300053300
90000798,6,28.0,148302.0,5500000086.0,150,200300053300
90000799,10,20.0,120250.5,10000230.0,10,202038003250
90000800,10,3.0,17820.0,10000153.0,10,202038003300
90000800,11,288.0,1710720.0,10000153.0,10,202038003300
90000800,12,3.0,17820.0,10000153.0,10,202038003300
90000801,1,336.0,1779624.0,5500000086.0,90,200300053300
90000801,2,28.0,148302.0,5500000086.0,100,200300053300
90000801,3,84.0,444906.0,5500000086.0,110,200300053300
90000801,4,56.0,296604.0,5500000086.0,130,200300053300
90000802,10,112.0,673400.45,10000229.0,10,202038003250
90000802,30,10.0,72450.05,10000229.0,30,200100013450
90000803,1,28.0,148302.0,5500000086.0,60,200300053300
90000803,2,28.0,148302.0,5500000086.0,70,200300053300
90000803,3,84.0,444906.0,5500000086.0,80,200300053300
90000803,4,196.0,1038114.0,5500000086.0,90,200300053300
90000803,5,28.0,148302.0,5500000086.0,100,200300053300
90000803,6,28.0,148302.0,5500000086.0,110,200300053300
90000803,7,112.0,593208.0,5500000086.0,130,200300053300
90000804,1,56.0,296604.0,5500000086.0,70,200300053300
90000804,2,84.0,444906.0,5500000086.0,80,200300053300
90000804,3,224.0,1186416.0,5500000086.0,90,200300053300
90000804,4,28.0,148302.0,5500000086.0,100,200300053300
90000804,5,112.0,593208.0,5500000086.0,130,200300053300
90000805,1,112.0,593208.0,5500000086.0,70,200300053300
90000805,2,56.0,296604.0,5500000086.0,80,200300053300
90000805,3,224.0,1186416.0,5500000086.0,90,200300053300
90000805,4,28.0,148302.0,5500000086.0,100,200300053300
90000805,5,28.0,148302.0,5500000086.0,110,200300053300
90000805,6,56.0,296604.0,5500000086.0,130,200300053300
90000806,10,112.0,683760.0,10000234.0,10,202038003300
90000806,11,140.0,854700.0,10000234.0,10,202038003300
90000807,1,196.0,1038114.0,5500000086.0,70,200300053300
90000807,2,56.0,296604.0,5500000086.0,80,200300053300
90000807,3,112.0,593208.0,5500000086.0,90,200300053300
90000807,4,56.0,296604.0,5500000086.0,100,200300053300
90000807,5,84.0,444906.0,5500000086.0,130,200300053300
90000808,1,224.0,1186416.0,5500000086.0,20,200300053300
90000808,2,56.0,296604.0,5500000086.0,70,200300053300
90000808,3,168.0,889812.0,5500000086.0,90,200300053300
90000808,4,28.0,148302.0,5500000086.0,110,200300053300
90000809,1,56.0,296604.0,5500000086.0,20,200300053300
90000809,2,28.0,148302.0,5500000086.0,30,200300053300
90000809,3,168.0,889812.0,5500000086.0,70,200300053300
90000809,4,28.0,148302.0,5500000086.0,80,200300053300
90000809,5,84.0,444906.0,5500000086.0,90,200300053300
90000809,6,84.0,444906.0,5500000086.0,100,200300053300
90000809,7,28.0,148302.0,5500000086.0,110,200300053300
90000809,8,28.0,148302.0,5500000086.0,130,200300053300
90000810,1,56.0,296604.0,5500000086.0,70,200300053300
90000810,2,28.0,148302.0,5500000086.0,80,200300053300
90000810,3,84.0,444906.0,5500000086.0,90,200300053300
90000810,4,56.0,296604.0,5500000086.0,100,200300053300
90000810,5,280.0,1483020.0,5500000086.0,110,200300053300
90000811,1,504.0,2669436.0,5500000086.0,20,200300053300
90000812,1,56.0,296604.0,5500000086.0,70,200300053300
90000812,2,28.0,148302.0,5500000086.0,80,200300053300
90000812,3,168.0,889812.0,5500000086.0,90,200300053300
90000812,4,56.0,296604.0,5500000086.0,100,200300053300
90000812,5,168.0,889812.0,5500000086.0,110,200300053300
90000812,6,28.0,148302.0,5500000086.0,130,200300053300
90000813,1,28.0,148302.0,5500000086.0,70,200300053300
90000813,2,28.0,148302.0,5500000086.0,80,200300053300
90000813,3,112.0,593208.0,5500000086.0,90,200300053300
90000813,4,112.0,593208.0,5500000086.0,110,200300053300
90000813,5,168.0,889812.0,5500000086.0,120,200300053300
90000813,6,56.0,296604.0,5500000086.0,130,200300053300
90000814,10,28.0,175560.31,10000236.0,10,202038003300
90000814,11,17.0,106590.19,10000236.0,10,202038003300
90000815,1,56.0,296604.0,5500000086.0,30,200300053300
90000815,2,196.0,1038114.0,5500000086.0,90,200300053300
90000815,3,140.0,741510.0,5500000086.0,110,200300053300
90000815,4,56.0,296604.0,5500000086.0,120,200300053300
90000815,5,56.0,296604.0,5500000086.0,130,200300053300
90000816,1,112.0,593208.0,5500000086.0,20,200300053300
90000816,2,84.0,444906.0,5500000086.0,30,200300053300
90000816,3,168.0,889812.0,5500000086.0,70,200300053300
90000816,4,112.0,593208.0,5500000086.0,80,200300053300
90000816,5,28.0,148302.0,5500000086.0,130,200300053300
90000817,1,28.0,148302.0,5500000086.0,20,200300053300
90000817,2,28.0,148302.0,5500000086.0,30,200300053300
90000817,3,224.0,1186416.0,5500000086.0,70,200300053300
90000817,4,28.0,148302.0,5500000086.0,80,200300053300
90000817,5,28.0,148302.0,5500000086.0,90,200300053300
90000817,6,28.0,148302.0,5500000086.0,100,200300053300
90000817,7,56.0,296604.0,5500000086.0,110,200300053300
90000817,8,28.0,148302.0,5500000086.0,120,200300053300
90000817,9,56.0,296604.0,5500000086.0,130,200300053300
90000818,1,28.0,148302.0,5500000086.0,20,200300053300
90000818,2,56.0,296604.0,5500000086.0,80,200300053300
90000818,3,168.0,889812.0,5500000086.0,90,200300053300
90000818,4,56.0,296604.0,5500000086.0,100,200300053300
90000818,5,140.0,741510.0,5500000086.0,110,200300053300
90000818,6,28.0,148302.0,5500000086.0,130,200300053300
90000818,7,28.0,148302.0,5500000086.0,140,200300053300
90000819,1,84.0,444906.0,5500000086.0,70,200300053300
90000819,2,28.0,148302.0,5500000086.0,80,200300053300
90000819,3,56.0,296604.0,5500000086.0,90,200300053300
90000819,4,56.0,296604.0,5500000086.0,100,200300053300
90000819,5,84.0,444906.0,5500000086.0,110,200300053300
90000819,6,84.0,444906.0,5500000086.0,120,200300053300
90000820,10,196.0,1122198.16,10000069.0,10,200300053300
90000820,11,28.0,160314.02,10000069.0,10,200300053300
90000820,12,56.0,320628.04,10000069.0,10,200300053300
90000820,13,112.0,641256.09,10000069.0,10,200300053300
90000820,14,112.0,641256.09,10000069.0,10,200300053300
90000821,10,112.0,641256.09,10000069.0,10,200300053300
90000821,11,280.0,1603140.23,10000069.0,10,200300053300
90000821,12,28.0,160314.02,10000069.0,10,200300053300
90000821,13,28.0,160314.02,10000069.0,10,200300053300
90000821,14,28.0,160314.02,10000069.0,10,200300053300
90000821,15,28.0,160314.02,10000069.0,10,200300053300
90000822,10,84.0,480942.07,10000069.0,10,200300053300
90000822,11,336.0,1923768.27,10000069.0,10,200300053300
90000822,12,56.0,320628.04,10000069.0,10,200300053300
90000822,13,28.0,160314.02,10000069.0,10,200300053300
90000823,10,112.0,641256.09,10000069.0,10,200300053300
90000823,11,196.0,1122198.16,10000069.0,10,200300053300
90000823,12,28.0,160314.02,10000069.0,10,200300053300
90000823,13,84.0,480942.07,10000069.0,10,200300053300
90000823,14,28.0,160314.02,10000069.0,10,200300053300
90000823,15,28.0,160314.02,10000069.0,10,200300053300
90000823,16,28.0,160314.02,10000069.0,10,200300053300
90000824,10,224.0,1282512.18,10000069.0,10,200300053300
90000824,11,112.0,641256.09,10000069.0,10,200300053300
90000824,12,28.0,160314.02,10000069.0,10,200300053300
90000824,13,56.0,320628.04,10000069.0,10,200300053300
90000824,14,84.0,480942.07,10000069.0,10,200300053300
90000825,10,224.0,1282512.19,10000069.0,10,200300053300
90000825,11,28.0,160314.02,10000069.0,10,200300053300
90000825,12,56.0,320628.04,10000069.0,10,200300053300
90000825,13,56.0,320628.04,10000069.0,10,200300053300
90000825,14,28.0,160314.02,10000069.0,10,200300053300
90000825,15,112.0,641256.09,10000069.0,10,200300053300
90000826,10,112.0,641256.09,10000069.0,10,200300053300
90000826,11,84.0,480942.07,10000069.0,10,200300053300
90000826,12,56.0,320628.04,10000069.0,10,200300053300
90000826,13,196.0,1122198.16,10000069.0,10,200300053300
90000826,14,56.0,320628.04,10000069.0,10,200300053300
90000827,10,168.0,961884.04,10000069.0,10,200300053300
90000827,11,28.0,160314.01,10000069.0,10,200300053300
90000827,12,224.0,1282512.04,10000069.0,10,200300053300
90000827,13,56.0,320628.01,10000069.0,10,200300053300
90000828,10,28.0,160314.02,10000069.0,10,200300053300
90000828,11,28.0,160314.02,10000069.0,10,200300053300
90000828,12,84.0,480942.07,10000069.0,10,200300053300
90000828,13,28.0,160314.02,10000069.0,10,200300053300
90000828,14,84.0,480942.07,10000069.0,10,200300053300
90000828,15,168.0,961884.14,10000069.0,10,200300053300
90000828,16,56.0,320628.04,10000069.0,10,200300053300
90000828,17,28.0,160314.02,10000069.0,10,200300053300
90000829,10,280.0,1603140.23,10000069.0,10,200300053300
90000829,11,84.0,480942.07,10000069.0,10,200300053300
90000829,12,56.0,320628.04,10000069.0,10,200300053300
90000829,13,56.0,320628.04,10000069.0,10,200300053300
90000829,14,28.0,160314.02,10000069.0,10,200300053300
90000830,10,504.0,2885652.4,10000069.0,10,200300053300
90000831,10,168.0,961884.13,10000069.0,10,200300053300
90000831,11,168.0,961884.15,10000069.0,10,200300053300
90000831,12,56.0,320628.04,10000069.0,10,200300053300
90000831,13,28.0,160314.02,10000069.0,10,200300053300
90000831,14,28.0,160314.02,10000069.0,10,200300053300
90000831,15,56.0,320628.04,10000069.0,10,200300053300
90000832,10,168.0,961884.14,10000069.0,10,200300053300
90000832,11,112.0,641256.09,10000069.0,10,200300053300
90000832,12,112.0,641256.09,10000069.0,10,200300053300
90000832,13,56.0,320628.04,10000069.0,10,200300053300
90000832,14,28.0,160314.02,10000069.0,10,200300053300
90000832,15,28.0,160314.02,10000069.0,10,200300053300
90000833,10,140.0,801570.11,10000069.0,10,200300053300
90000833,11,56.0,320628.04,10000069.0,10,200300053300
90000833,12,196.0,1122198.17,10000069.0,10,200300053300
90000833,13,56.0,320628.04,10000069.0,10,200300053300
90000833,14,56.0,320628.04,10000069.0,10,200300053300
90000834,10,112.0,641256.09,10000069.0,10,200300053300
90000834,11,168.0,961884.13,10000069.0,10,200300053300
90000834,12,28.0,160314.02,10000069.0,10,200300053300
