Doc. Condition No.,ItemNo,Step Number,Counter,Condition Type,Calculation Type,Amount,Currency,Condition Unit,Value
1000015446,3,15,3,GPRO,A,0.0,,,0.0
1000015450,2,15,1,ZA00,A,0.0,,,0.0
1000015450,2,15,2,KZ01,A,0.0,,,0.0
1000015450,2,15,3,GPRO,A,0.0,,,0.0
1000015454,2,15,1,ZA00,A,0.0,,,0.0
1000015454,2,15,2,KZ01,A,0.0,,,0.0
1000015454,2,15,3,GPRO,A,0.0,,,0.0
1000015460,2,15,1,ZA00,A,0.0,,,0.0
1000015460,2,15,2,KZ01,A,0.0,,,0.0
1000015460,2,15,3,GPRO,A,0.0,,,0.0
1000015464,2,15,1,ZA00,A,0.0,,,0.0
1000015464,2,15,2,KZ01,A,0.0,,,0.0
1000015464,2,15,3,GPRO,A,0.0,,,0.0
1000015471,2,15,1,ZA00,A,0.0,,,0.0
1000015477,2,15,1,ZA00,A,0.0,,,0.0
1000015482,2,15,1,ZA00,A,0.0,,,0.0
1000015487,2,15,1,ZA00,A,0.0,,,0.0
1000015489,43,15,1,ZA00,A,0.0,,,0.0
1000015491,84,15,1,ZA00,A,0.0,,,0.0
1000015493,125,15,1,ZA00,A,0.0,,,0.0
1000015496,2,15,1,ZA00,A,0.0,,,0.0
1000015500,2,15,1,ZA00,A,0.0,,,0.0
1000015504,2,15,1,ZA00,A,0.0,,,0.0
1000015509,2,15,1,ZA00,A,0.0,,,0.0
1000015515,2,15,1,ZA00,A,0.0,,,0.0
1000015519,2,15,1,ZA00,A,0.0,,,0.0
1000015521,43,15,1,ZA00,A,0.0,,,0.0
1000015523,2,15,1,ZA00,A,0.0,,,0.0
1000015525,2,15,1,ZA00,A,0.0,,,0.0
1000015527,2,15,1,ZA00,A,0.0,,,0.0
1000015529,2,15,1,ZA00,A,0.0,,,0.0
1000015533,2,15,1,ZA00,A,0.0,,,0.0
1000015537,2,15,1,ZA00,A,0.0,,,0.0
1000015541,2,15,1,ZA00,A,0.0,,,0.0
1000015545,2,15,1,ZA00,A,0.0,,,0.0
1000015549,2,15,1,ZA00,A,0.0,,,0.0
1000015553,2,15,1,ZA00,A,0.0,,,0.0
1000015560,3,15,1,ZA00,A,0.0,,,0.0
1000015560,3,15,2,KZ01,A,0.0,,,0.0
1000015560,3,15,3,GPRO,A,0.0,,,0.0
1000015565,3,15,1,ZA00,A,0.0,,,0.0
1000015565,3,15,2,KZ01,A,0.0,,,0.0
1000015565,3,15,3,GPRO,A,0.0,,,0.0
1000015570,3,15,1,ZA00,A,0.0,,,0.0
1000015570,3,15,2,KZ01,A,0.0,,,0.0
1000015570,3,15,3,GPRO,A,0.0,,,0.0
1000015575,3,15,1,ZA00,A,0.0,,,0.0
1000015575,3,15,2,KZ01,A,0.0,,,0.0
1000015575,3,15,3,GPRO,A,0.0,,,0.0
1000015577,4,15,1,ZA00,A,0.0,,,0.0
1000015577,4,15,2,KZ01,A,0.0,,,0.0
1000015577,4,15,3,GPRO,A,0.0,,,0.0
1000015582,3,15,1,ZA00,A,0.0,,,0.0
1000015582,3,15,2,KZ01,A,0.0,,,0.0
1000015582,3,15,3,GPRO,A,0.0,,,0.0
1000015584,4,15,1,ZA00,A,0.0,,,0.0
1000015584,4,15,2,KZ01,A,0.0,,,0.0
1000015584,4,15,3,GPRO,A,0.0,,,0.0
1000015589,3,15,1,ZA00,A,0.0,,,0.0
1000015589,3,15,2,KZ01,A,0.0,,,0.0
1000015589,3,15,3,GPRO,A,0.0,,,0.0
1000015594,3,15,1,ZA00,A,0.0,,,0.0
1000015594,3,15,2,KZ01,A,0.0,,,0.0
1000015594,3,15,3,GPRO,A,0.0,,,0.0
1000015596,4,15,1,ZA00,A,0.0,,,0.0
1000015596,4,15,2,KZ01,A,0.0,,,0.0
1000015596,4,15,3,GPRO,A,0.0,,,0.0
1000015601,3,15,1,ZA00,A,0.0,,,0.0
1000015601,3,15,2,KZ01,A,0.0,,,0.0
1000015601,3,15,3,GPRO,A,0.0,,,0.0
1000015606,3,15,1,ZA00,A,0.0,,,0.0
1000015606,3,15,2,KZ01,A,0.0,,,0.0
1000015606,3,15,3,GPRO,A,0.0,,,0.0
1000015611,3,15,1,ZA00,A,0.0,,,0.0
1000015611,3,15,2,KZ01,A,0.0,,,0.0
1000015611,3,15,3,GPRO,A,0.0,,,0.0
1000015613,4,15,1,ZA00,A,0.0,,,0.0
1000015613,4,15,2,KZ01,A,0.0,,,0.0
1000015613,4,15,3,GPRO,A,0.0,,,0.0
1000015618,3,15,1,ZA00,A,0.0,,,0.0
1000015618,3,15,2,KZ01,A,0.0,,,0.0
1000015618,3,15,3,GPRO,A,0.0,,,0.0
1000015620,4,15,1,ZA00,A,0.0,,,0.0
1000015620,4,15,2,KZ01,A,0.0,,,0.0
1000015620,4,15,3,GPRO,A,0.0,,,0.0
1000015622,5,15,1,ZA00,A,0.0,,,0.0
1000015622,5,15,2,KZ01,A,0.0,,,0.0
1000015622,5,15,3,GPRO,A,0.0,,,0.0
1000015624,6,15,1,ZA00,A,0.0,,,0.0
1000015624,6,15,2,KZ01,A,0.0,,,0.0
1000015624,6,15,3,GPRO,A,0.0,,,0.0
1000015626,7,15,1,ZA00,A,0.0,,,0.0
1000015626,7,15,2,KZ01,A,0.0,,,0.0
1000015626,7,15,3,GPRO,A,0.0,,,0.0
1000015631,3,15,1,ZA00,A,0.0,,,0.0
1000015631,3,15,2,KZ01,A,0.0,,,0.0
1000015631,3,15,3,GPRO,A,0.0,,,0.0
1000015636,3,15,1,ZA00,A,0.0,,,0.0
1000015636,3,15,2,KZ01,A,0.0,,,0.0
1000015636,3,15,3,GPRO,A,0.0,,,0.0
1000015641,3,15,1,ZA00,A,0.0,,,0.0
1000015641,3,15,2,KZ01,A,0.0,,,0.0
1000015641,3,15,3,GPRO,A,0.0,,,0.0
1000015643,4,15,1,ZA00,A,0.0,,,0.0
1000015643,4,15,2,KZ01,A,0.0,,,0.0
1000015643,4,15,3,GPRO,A,0.0,,,0.0
1000015645,5,15,1,ZA00,A,0.0,,,0.0
1000015645,5,15,2,KZ01,A,0.0,,,0.0
1000015645,5,15,3,GPRO,A,0.0,,,0.0
1000015647,6,15,1,ZA00,A,0.0,,,0.0
1000015647,6,15,2,KZ01,A,0.0,,,0.0
1000015647,6,15,3,GPRO,A,0.0,,,0.0
1000015652,3,15,1,ZA00,A,0.0,,,0.0
1000015652,3,15,2,KZ01,A,0.0,,,0.0
1000015652,3,15,3,GPRO,A,0.0,,,0.0
1000015654,4,15,1,ZA00,A,0.0,,,0.0
1000015654,4,15,2,KZ01,A,0.0,,,0.0
1000015654,4,15,3,GPRO,A,0.0,,,0.0
1000015659,3,15,1,ZA00,A,0.0,,,0.0
1000015659,3,15,2,KZ01,A,0.0,,,0.0
1000015659,3,15,3,GPRO,A,0.0,,,0.0
1000015664,3,15,1,ZA00,A,0.0,,,0.0
1000015664,3,15,2,KZ01,A,0.0,,,0.0
1000015664,3,15,3,GPRO,A,0.0,,,0.0
1000015666,4,15,1,ZA00,A,0.0,,,0.0
1000015666,4,15,2,KZ01,A,0.0,,,0.0
1000015666,4,15,3,GPRO,A,0.0,,,0.0
1000015671,3,15,1,ZA00,A,0.0,,,0.0
1000015671,3,15,2,KZ01,A,0.0,,,0.0
1000015671,3,15,3,GPRO,A,0.0,,,0.0
1000015673,4,15,1,ZA00,A,0.0,,,0.0
1000015673,4,15,2,KZ01,A,0.0,,,0.0
1000015673,4,15,3,GPRO,A,0.0,,,0.0
1000015678,3,15,1,ZA00,A,0.0,,,0.0
1000015678,3,15,2,KZ01,A,0.0,,,0.0
1000015678,3,15,3,GPRO,A,0.0,,,0.0
1000015683,3,15,1,ZA00,A,0.0,,,0.0
1000015683,3,15,2,KZ01,A,0.0,,,0.0
1000015683,3,15,3,GPRO,A,0.0,,,0.0
1000015685,4,15,1,ZA00,A,0.0,,,0.0
1000015685,4,15,2,KZ01,A,0.0,,,0.0
1000015685,4,15,3,GPRO,A,0.0,,,0.0
1000015690,3,15,1,ZA00,A,0.0,,,0.0
1000015690,3,15,2,KZ01,A,0.0,,,0.0
1000015690,3,15,3,GPRO,A,0.0,,,0.0
1000015695,3,15,1,ZA00,A,0.0,,,0.0
1000015695,3,15,2,KZ01,A,0.0,,,0.0
1000015695,3,15,3,GPRO,A,0.0,,,0.0
1000015700,3,15,1,ZA00,A,0.0,,,0.0
1000015700,3,15,2,KZ01,A,0.0,,,0.0
1000015700,3,15,3,GPRO,A,0.0,,,0.0
1000015705,3,15,1,ZA00,A,0.0,,,0.0
1000015705,3,15,2,KZ01,A,0.0,,,0.0
1000015705,3,15,3,GPRO,A,0.0,,,0.0
1000015710,3,15,1,ZA00,A,0.0,,,0.0
1000015710,3,15,2,KZ01,A,0.0,,,0.0
1000015710,3,15,3,GPRO,A,0.0,,,0.0
1000015715,3,15,1,ZA00,A,0.0,,,0.0
1000015715,3,15,2,KZ01,A,0.0,,,0.0
1000015715,3,15,3,GPRO,A,0.0,,,0.0
1000015717,4,15,1,ZA00,A,0.0,,,0.0
1000015717,4,15,2,KZ01,A,0.0,,,0.0
1000015717,4,15,3,GPRO,A,0.0,,,0.0
1000015722,3,15,1,ZA00,A,0.0,,,0.0
1000015722,3,15,2,KZ01,A,0.0,,,0.0
1000015722,3,15,3,GPRO,A,0.0,,,0.0
1000015736,3,15,1,ZA00,A,0.0,,,0.0
1000015736,3,15,2,KZ01,A,0.0,,,0.0
1000015736,3,15,3,GPRO,A,0.0,,,0.0
1000015741,3,15,1,ZA00,A,0.0,,,0.0
1000015741,3,15,2,KZ01,A,0.0,,,0.0
1000015741,3,15,3,GPRO,A,0.0,,,0.0
1000015746,3,15,1,ZA00,A,0.0,,,0.0
1000015746,3,15,2,KZ01,A,0.0,,,0.0
1000015746,3,15,3,GPRO,A,0.0,,,0.0
1000015751,3,15,1,ZA00,A,0.0,,,0.0
1000015751,3,15,2,KZ01,A,0.0,,,0.0
1000015751,3,15,3,GPRO,A,0.0,,,0.0
1000015756,3,15,1,ZA00,A,0.0,,,0.0
1000015756,3,15,2,KZ01,A,0.0,,,0.0
1000015756,3,15,3,GPRO,A,0.0,,,0.0
1000015761,3,15,1,ZA00,A,0.0,,,0.0
1000015761,3,15,2,KZ01,A,0.0,,,0.0
1000015761,3,15,3,GPRO,A,0.0,,,0.0
1000015766,3,15,1,ZA00,A,0.0,,,0.0
1000015766,3,15,2,KZ01,A,0.0,,,0.0
1000015766,3,15,3,GPRO,A,0.0,,,0.0
1000015771,3,15,1,ZA00,A,0.0,,,0.0
1000015771,3,15,2,KZ01,A,0.0,,,0.0
1000015771,3,15,3,GPRO,A,0.0,,,0.0
1000015776,3,15,1,ZA00,A,0.0,,,0.0
1000015776,3,15,2,KZ01,A,0.0,,,0.0
1000015776,3,15,3,GPRO,A,0.0,,,0.0
1000015778,4,15,1,ZA00,A,0.0,,,0.0
1000015778,4,15,2,KZ01,A,0.0,,,0.0
1000015778,4,15,3,GPRO,A,0.0,,,0.0
1000015780,5,15,1,ZA00,A,0.0,,,0.0
1000015780,5,15,2,KZ01,A,0.0,,,0.0
1000015780,5,15,3,GPRO,A,0.0,,,0.0
1000015782,6,15,1,ZA00,A,0.0,,,0.0
1000015782,6,15,2,KZ01,A,0.0,,,0.0
1000015782,6,15,3,GPRO,A,0.0,,,0.0
1000015784,7,15,1,ZA00,A,0.0,,,0.0
1000015784,7,15,2,KZ01,A,0.0,,,0.0
1000015784,7,15,3,GPRO,A,0.0,,,0.0
1000015789,3,15,1,ZA00,A,0.0,,,0.0
1000015789,3,15,2,KZ01,A,0.0,,,0.0
1000015789,3,15,3,GPRO,A,0.0,,,0.0
1000015794,3,15,1,ZA00,A,0.0,,,0.0
1000015794,3,15,2,KZ01,A,0.0,,,0.0
1000015794,3,15,3,GPRO,A,0.0,,,0.0
1000015796,4,15,1,ZA00,A,0.0,,,0.0
1000015796,4,15,2,KZ01,A,0.0,,,0.0
1000015796,4,15,3,GPRO,A,0.0,,,0.0
1000015801,3,15,1,ZA00,A,0.0,,,0.0
1000015801,3,15,2,KZ01,A,0.0,,,0.0
1000015801,3,15,3,GPRO,A,0.0,,,0.0
1000015803,4,15,1,ZA00,A,0.0,,,0.0
1000015803,4,15,2,KZ01,A,0.0,,,0.0
1000015803,4,15,3,GPRO,A,0.0,,,0.0
1000015805,5,15,1,ZA00,A,0.0,,,0.0
1000015805,5,15,2,KZ01,A,0.0,,,0.0
1000015805,5,15,3,GPRO,A,0.0,,,0.0
1000015807,6,15,1,ZA00,A,0.0,,,0.0
1000015807,6,15,2,KZ01,A,0.0,,,0.0
1000015807,6,15,3,GPRO,A,0.0,,,0.0
1000015810,2,15,1,ZA00,A,0.0,,,0.0
1000015812,43,15,1,ZA00,A,0.0,,,0.0
1000015814,84,15,1,ZA00,A,0.0,,,0.0
1000015818,3,15,1,ZA00,A,0.0,,,0.0
1000015818,3,15,2,KZ01,A,0.0,,,0.0
1000015818,3,15,3,GPRO,A,0.0,,,0.0
1000015823,3,15,1,ZA00,A,0.0,,,0.0
1000015823,3,15,2,KZ01,A,0.0,,,0.0
1000015823,3,15,3,GPRO,A,0.0,,,0.0
1000015825,4,15,1,ZA00,A,0.0,,,0.0
1000015825,4,15,2,KZ01,A,0.0,,,0.0
1000015825,4,15,3,GPRO,A,0.0,,,0.0
1000015830,3,15,1,ZA00,A,0.0,,,0.0
1000015830,3,15,2,KZ01,A,0.0,,,0.0
1000015830,3,15,3,GPRO,A,0.0,,,0.0
1000015835,3,15,1,ZA00,A,0.0,,,0.0
1000015835,3,15,2,KZ01,A,0.0,,,0.0
1000015835,3,15,3,GPRO,A,0.0,,,0.0
1000015840,3,15,1,ZA00,A,0.0,,,0.0
1000015840,3,15,2,KZ01,A,0.0,,,0.0
1000015840,3,15,3,GPRO,A,0.0,,,0.0
1000015845,3,15,1,ZA00,A,0.0,,,0.0
1000015845,3,15,2,KZ01,A,0.0,,,0.0
1000015845,3,15,3,GPRO,A,0.0,,,0.0
1000015850,3,15,1,ZA00,A,0.0,,,0.0
1000015850,3,15,2,KZ01,A,0.0,,,0.0
1000015850,3,15,3,GPRO,A,0.0,,,0.0
1000015852,4,15,1,ZA00,A,0.0,,,0.0
1000015852,4,15,2,KZ01,A,0.0,,,0.0
1000015852,4,15,3,GPRO,A,0.0,,,0.0
1000015862,3,15,1,ZA00,A,0.0,,,0.0
1000015862,3,15,2,KZ01,A,0.0,,,0.0
1000015862,3,15,3,GPRO,A,0.0,,,0.0
1000015867,3,15,1,ZA00,A,0.0,,,0.0
1000015867,3,15,2,KZ01,A,0.0,,,0.0
1000015867,3,15,3,GPRO,A,0.0,,,0.0
1000015869,4,15,1,ZA00,A,0.0,,,0.0
1000015869,4,15,2,KZ01,A,0.0,,,0.0
1000015869,4,15,3,GPRO,A,0.0,,,0.0
1000015871,5,15,1,ZA00,A,0.0,,,0.0
1000015871,5,15,2,KZ01,A,0.0,,,0.0
1000015871,5,15,3,GPRO,A,0.0,,,0.0
1000015873,6,15,1,ZA00,A,0.0,,,0.0
1000015873,6,15,2,KZ01,A,0.0,,,0.0
1000015873,6,15,3,GPRO,A,0.0,,,0.0
1000015875,7,15,1,ZA00,A,0.0,,,0.0
1000015875,7,15,2,KZ01,A,0.0,,,0.0
1000015875,7,15,3,GPRO,A,0.0,,,0.0
1000015877,8,15,1,ZA00,A,0.0,,,0.0
1000015877,8,15,2,KZ01,A,0.0,,,0.0
1000015877,8,15,3,GPRO,A,0.0,,,0.0
1000015879,9,15,1,ZA00,A,0.0,,,0.0
1000015879,9,15,2,KZ01,A,0.0,,,0.0
1000015879,9,15,3,GPRO,A,0.0,,,0.0
1000015881,10,15,1,ZA00,A,0.0,,,0.0
1000015881,10,15,2,KZ01,A,0.0,,,0.0
1000015881,10,15,3,GPRO,A,0.0,,,0.0
1000015883,11,15,1,ZA00,A,0.0,,,0.0
1000015883,11,15,2,KZ01,A,0.0,,,0.0
1000015883,11,15,3,GPRO,A,0.0,,,0.0
1000015885,12,15,1,ZA00,A,0.0,,,0.0
1000015885,12,15,2,KZ01,A,0.0,,,0.0
1000015885,12,15,3,GPRO,A,0.0,,,0.0
1000015889,2,15,1,ZA00,A,0.0,,,0.0
1000015893,2,15,1,ZA00,A,0.0,,,0.0
1000015897,2,15,1,ZA00,A,0.0,,,0.0
1000015899,2,15,1,ZA00,A,0.0,,,0.0
1000015903,2,15,1,ZA00,A,0.0,,,0.0
1000015907,2,15,1,ZA00,A,0.0,,,0.0
1000015911,2,15,1,ZA00,A,0.0,,,0.0
1000015915,2,15,1,ZA00,A,0.0,,,0.0
1000015919,2,15,1,ZA00,A,0.0,,,0.0
1000015923,2,15,1,ZA00,A,0.0,,,0.0
1000015927,2,15,1,ZA00,A,0.0,,,0.0
1000015931,2,15,1,ZA00,A,0.0,,,0.0
1000015935,2,15,1,ZA00,A,0.0,,,0.0
1000015939,2,15,1,ZA00,A,0.0,,,0.0
1000015943,2,15,1,ZA00,A,0.0,,,0.0
1000015947,2,15,1,ZA00,A,0.0,,,0.0
1000015951,2,15,1,ZA00,A,0.0,,,0.0
1000015955,2,15,1,ZA00,A,0.0,,,0.0
1000015959,2,15,1,ZA00,A,0.0,,,0.0
1000015965,2,15,1,ZA00,A,0.0,,,0.0
1000015972,2,15,1,ZA00,A,0.0,,,0.0
1000015976,2,15,1,ZA00,A,0.0,,,0.0
1000015995,2,15,1,ZA00,A,0.0,,,0.0
1000016001,2,15,1,ZA00,A,0.0,,,0.0
1000016007,2,15,1,ZA00,A,0.0,,,0.0
1000016011,2,15,1,ZA00,A,0.0,,,0.0
1000016019,2,15,1,ZA00,A,0.0,,,0.0
1000016034,2,15,1,ZA00,A,0.0,,,0.0
1000016042,2,15,1,ZA00,A,0.0,,,0.0
1000016058,2,15,1,ZA00,A,0.0,,,0.0
1000016062,2,15,1,ZA00,A,0.0,,,0.0
1000016066,2,15,1,ZA00,A,0.0,,,0.0
1000016070,2,15,1,ZA00,A,0.0,,,0.0
1000016077,3,15,1,ZA00,A,0.0,,,0.0
1000016077,3,15,2,KZ01,A,0.0,,,0.0
1000016077,3,15,3,GPRO,A,0.0,,,0.0
1000016079,2,15,1,ZA00,A,0.0,,,0.0
1000016084,2,15,1,ZA00,A,0.0,,,0.0
1000016088,2,15,1,ZA00,A,0.0,,,0.0
1000016092,2,15,1,ZA00,A,0.0,,,0.0
1000016096,2,15,1,ZA00,A,0.0,,,0.0
1000016100,2,15,1,ZA00,A,0.0,,,0.0
1000016102,43,15,1,ZA00,A,0.0,,,0.0
1000016104,84,15,1,ZA00,A,0.0,,,0.0
1000016106,2,15,1,ZA00,A,0.0,,,0.0
1000016108,43,15,1,ZA00,A,0.0,,,0.0
1000016110,2,15,1,ZA00,A,0.0,,,0.0
1000016112,43,15,1,ZA00,A,0.0,,,0.0
1000016114,2,15,1,ZA00,A,0.0,,,0.0
1000016116,43,15,1,ZA00,A,0.0,,,0.0
1000016120,2,15,1,ZA00,A,0.0,,,0.0
1000016122,43,15,1,ZA00,A,0.0,,,0.0
1000016124,84,15,1,ZA00,A,0.0,,,0.0
1000016126,125,15,1,ZA00,A,0.0,,,0.0
1000016128,2,15,1,ZA00,A,0.0,,,0.0
1000016130,43,15,1,ZA00,A,0.0,,,0.0
1000016132,84,15,1,ZA00,A,0.0,,,0.0
1000016134,125,15,1,ZA00,A,0.0,,,0.0
1000016136,166,15,1,ZA00,A,0.0,,,0.0
1000016138,2,15,1,ZA00,A,0.0,,,0.0
1000016140,43,15,1,ZA00,A,0.0,,,0.0
1000016142,84,15,1,ZA00,A,0.0,,,0.0
1000016144,125,15,1,ZA00,A,0.0,,,0.0
1000016146,166,15,1,ZA00,A,0.0,,,0.0
1000016157,2,15,1,ZA00,A,0.0,,,0.0
1000016161,2,15,1,ZA00,A,0.0,,,0.0
1000016165,2,15,1,ZA00,A,0.0,,,0.0
1000016171,2,15,1,ZA00,A,0.0,,,0.0
1000016175,2,15,1,ZA00,A,0.0,,,0.0
1000016179,2,15,1,ZA00,A,0.0,,,0.0
1000016185,2,15,1,ZA00,A,0.0,,,0.0
1000016189,2,15,1,ZA00,A,0.0,,,0.0
1000016193,2,15,1,ZA00,A,0.0,,,0.0
1000016197,2,15,1,ZA00,A,0.0,,,0.0
1000016225,2,15,1,ZA00,A,0.0,,,0.0
1000016229,2,15,1,ZA00,A,0.0,,,0.0
1000016233,2,15,1,ZA00,A,0.0,,,0.0
1000016237,2,15,1,ZA00,A,0.0,,,0.0
1000016241,2,15,1,ZA00,A,0.0,,,0.0
1000016245,2,15,1,ZA00,A,0.0,,,0.0
1000016249,2,15,1,ZA00,A,0.0,,,0.0
1000016253,2,15,1,ZA00,A,0.0,,,0.0
1000016257,2,15,1,ZA00,A,0.0,,,0.0
1000016261,2,15,1,ZA00,A,0.0,,,0.0
1000016267,2,15,1,ZA00,A,0.0,,,0.0
1000016271,2,15,1,ZA00,A,0.0,,,0.0
1000016275,2,15,1,ZA00,A,0.0,,,0.0
1000016282,2,15,1,ZA00,A,0.0,,,0.0
1000016287,2,15,1,ZA00,A,0.0,,,0.0
1000016292,3,15,1,ZA00,A,0.0,,,0.0
1000016292,4,15,1,ZA00,A,0.0,,,0.0
1000016299,3,15,1,ZA00,A,0.0,,,0.0
1000016299,3,15,2,KZ01,A,0.0,,,0.0
1000016299,3,15,3,GPRO,A,0.0,,,0.0
1000016304,3,15,1,ZA00,A,0.0,,,0.0
1000016304,3,15,2,KZ01,A,0.0,,,0.0
1000016304,3,15,3,GPRO,A,0.0,,,0.0
1000016309,3,15,1,ZA00,A,0.0,,,0.0
1000016309,3,15,2,KZ01,A,0.0,,,0.0
1000016309,3,15,3,GPRO,A,0.0,,,0.0
1000016314,3,15,1,ZA00,A,0.0,,,0.0
1000016314,3,15,2,KZ01,A,0.0,,,0.0
1000016314,3,15,3,GPRO,A,0.0,,,0.0
1000016316,4,15,1,ZA00,A,0.0,,,0.0
1000016316,4,15,2,KZ01,A,0.0,,,0.0
1000016316,4,15,3,GPRO,A,0.0,,,0.0
1000016321,3,15,1,ZA00,A,0.0,,,0.0
1000016321,3,15,2,KZ01,A,0.0,,,0.0
1000016321,3,15,3,GPRO,A,0.0,,,0.0
1000016326,3,15,1,ZA00,A,0.0,,,0.0
1000016326,3,15,2,KZ01,A,0.0,,,0.0
1000016326,3,15,3,GPRO,A,0.0,,,0.0
1000016328,4,15,1,ZA00,A,0.0,,,0.0
1000016328,4,15,2,KZ01,A,0.0,,,0.0
1000016328,4,15,3,GPRO,A,0.0,,,0.0
1000016333,3,15,1,ZA00,A,0.0,,,0.0
1000016333,3,15,2,KZ01,A,0.0,,,0.0
1000016333,3,15,3,GPRO,A,0.0,,,0.0
1000016338,3,15,1,ZA00,A,0.0,,,0.0
1000016338,3,15,2,KZ01,A,0.0,,,0.0
1000016338,3,15,3,GPRO,A,0.0,,,0.0
1000016343,3,15,1,ZA00,A,0.0,,,0.0
1000016343,3,15,2,KZ01,A,0.0,,,0.0
1000016343,3,15,3,GPRO,A,0.0,,,0.0
1000016345,4,15,1,ZA00,A,0.0,,,0.0
1000016345,4,15,2,KZ01,A,0.0,,,0.0
1000016345,4,15,3,GPRO,A,0.0,,,0.0
1000016350,3,15,1,ZA00,A,0.0,,,0.0
1000016350,3,15,2,KZ01,A,0.0,,,0.0
1000016350,3,15,3,GPRO,A,0.0,,,0.0
1000016355,3,15,1,ZA00,A,0.0,,,0.0
1000016355,3,15,2,KZ01,A,0.0,,,0.0
1000016355,3,15,3,GPRO,A,0.0,,,0.0
1000016360,3,15,1,ZA00,A,0.0,,,0.0
1000016360,3,15,2,KZ01,A,0.0,,,0.0
1000016360,3,15,3,GPRO,A,0.0,,,0.0
1000016365,3,15,1,ZA00,A,0.0,,,0.0
1000016365,3,15,2,KZ01,A,0.0,,,0.0
1000016365,3,15,3,GPRO,A,0.0,,,0.0
1000016370,3,15,1,ZA00,A,0.0,,,0.0
1000016370,3,15,2,KZ01,A,0.0,,,0.0
1000016370,3,15,3,GPRO,A,0.0,,,0.0
1000016375,3,15,1,ZA00,A,0.0,,,0.0
1000016375,3,15,2,KZ01,A,0.0,,,0.0
1000016375,3,15,3,GPRO,A,0.0,,,0.0
1000016380,3,15,1,ZA00,A,0.0,,,0.0
1000016380,3,15,2,KZ01,A,0.0,,,0.0
1000016380,3,15,3,GPRO,A,0.0,,,0.0
1000016382,4,15,1,ZA00,A,0.0,,,0.0
1000016382,4,15,2,KZ01,A,0.0,,,0.0
1000016382,4,15,3,GPRO,A,0.0,,,0.0
1000016384,5,15,1,ZA00,A,0.0,,,0.0
1000016384,5,15,2,KZ01,A,0.0,,,0.0
1000016384,5,15,3,GPRO,A,0.0,,,0.0
1000016386,6,15,1,ZA00,A,0.0,,,0.0
1000016386,6,15,2,KZ01,A,0.0,,,0.0
1000016386,6,15,3,GPRO,A,0.0,,,0.0
1000016388,7,15,1,ZA00,A,0.0,,,0.0
1000016388,7,15,2,KZ01,A,0.0,,,0.0
1000016388,7,15,3,GPRO,A,0.0,,,0.0
1000016393,3,15,1,ZA00,A,0.0,,,0.0
1000016393,3,15,2,KZ01,A,0.0,,,0.0
1000016393,3,15,3,GPRO,A,0.0,,,0.0
1000016398,3,15,1,ZA00,A,0.0,,,0.0
1000016398,3,15,2,KZ01,A,0.0,,,0.0
1000016398,3,15,3,GPRO,A,0.0,,,0.0
1000016403,3,15,1,ZA00,A,0.0,,,0.0
1000016403,3,15,2,KZ01,A,0.0,,,0.0
1000016403,3,15,3,GPRO,A,0.0,,,0.0
1000016408,3,15,1,ZA00,A,0.0,,,0.0
1000016408,3,15,2,KZ01,A,0.0,,,0.0
1000016408,3,15,3,GPRO,A,0.0,,,0.0
1000016413,3,15,1,ZA00,A,0.0,,,0.0
1000016413,3,15,2,KZ01,A,0.0,,,0.0
1000016413,3,15,3,GPRO,A,0.0,,,0.0
1000016418,3,15,1,ZA00,A,0.0,,,0.0
1000016418,3,15,2,KZ01,A,0.0,,,0.0
1000016418,3,15,3,GPRO,A,0.0,,,0.0
1000016423,3,15,1,ZA00,A,0.0,,,0.0
1000016423,3,15,2,KZ01,A,0.0,,,0.0
1000016423,3,15,3,GPRO,A,0.0,,,0.0
1000016428,3,15,1,ZA00,A,0.0,,,0.0
1000016428,3,15,2,KZ01,A,0.0,,,0.0
1000016428,3,15,3,GPRO,A,0.0,,,0.0
1000016433,3,15,1,ZA00,A,0.0,,,0.0
1000016433,3,15,2,KZ01,A,0.0,,,0.0
1000016433,3,15,3,GPRO,A,0.0,,,0.0
1000016438,3,15,1,ZA00,A,0.0,,,0.0
1000016438,3,15,2,KZ01,A,0.0,,,0.0
1000016438,3,15,3,GPRO,A,0.0,,,0.0
1000016440,4,15,1,ZA00,A,0.0,,,0.0
1000016440,4,15,2,KZ01,A,0.0,,,0.0
1000016440,4,15,3,GPRO,A,0.0,,,0.0
1000016445,3,15,1,ZA00,A,0.0,,,0.0
1000016445,3,15,2,KZ01,A,0.0,,,0.0
1000016445,3,15,3,GPRO,A,0.0,,,0.0
1000016450,3,15,1,ZA00,A,0.0,,,0.0
1000016450,3,15,2,KZ01,A,0.0,,,0.0
1000016450,3,15,3,GPRO,A,0.0,,,0.0
1000016455,3,15,1,ZA00,A,0.0,,,0.0
1000016455,3,15,2,KZ01,A,0.0,,,0.0
1000016455,3,15,3,GPRO,A,0.0,,,0.0
1000016457,4,15,1,ZA00,A,0.0,,,0.0
1000016457,4,15,2,KZ01,A,0.0,,,0.0
1000016457,4,15,3,GPRO,A,0.0,,,0.0
1000016459,5,15,1,ZA00,A,0.0,,,0.0
1000016459,5,15,2,KZ01,A,0.0,,,0.0
1000016459,5,15,3,GPRO,A,0.0,,,0.0
1000016464,3,15,1,ZA00,A,0.0,,,0.0
