Sales document,Created on,Sales Document Type,Sales Organization,Distribution Channel,Division,Sold-to Party
20000398.0,2019-04-10,ZQT2,IN01,DI,CD,1003929
20000399.0,2019-04-10,ZQT1,IN01,DT,CD,1000022
20000400.0,2019-04-10,ZQT1,IN01,DT,CD,1000083
20000401.0,2019-04-10,ZQT1,IN01,DT,CD,1000203
20000402.0,2019-04-10,ZQT2,IN01,DI,CD,1003722
20000403.0,2019-04-10,ZQT1,IN01,DT,CD,1000022
20000404.0,2019-04-10,ZQT2,IN01,DI,CD,1003760
20000405.0,2019-04-11,ZQT2,IN01,DI,CD,1004031
20000406.0,2019-04-11,ZQT1,IN01,DT,CD,1000022
20000407.0,2019-04-11,ZQT1,IN01,DT,CD,1000023
20000408.0,2019-04-11,ZQT2,IN01,DI,CD,1000000
20000409.0,2019-04-12,ZQT1,IN01,DT,CD,1000203
20000410.0,2019-04-12,ZQT2,IN01,DI,CD,1004098
20000411.0,2019-04-12,ZQT1,IN01,DT,CD,1000203
20000412.0,2019-04-12,ZQT2,IN01,DI,CD,1000154
20000413.0,2019-04-12,ZQT1,IN01,DT,CD,1000052
20000414.0,2019-04-12,ZQT1,IN01,DT,CD,1000052
20000415.0,2019-04-12,ZQT1,IN01,DT,CD,1000016
20000416.0,2019-04-12,ZQT1,IN01,DT,CD,1000052
20000417.0,2019-04-12,ZQT1,IN01,DT,CD,1003795
20000418.0,2019-04-12,ZQT3,IN01,DI,CD,1004090
20000419.0,2019-04-15,ZQT2,IN01,DI,CD,1000150
20000420.0,2019-04-15,ZQT1,IN01,DT,CD,1000023
20000421.0,2019-04-15,ZQT1,IN01,DT,CD,1000022
20000422.0,2019-04-15,ZQT3,IN01,DI,CD,1004090
20000423.0,2019-04-15,ZQT1,IN01,DT,CD,1000161
20000424.0,2019-04-15,ZQT3,IN01,DI,CD,1000067
20000425.0,2019-04-15,ZQT2,IN01,DI,CD,1004134
20000426.0,2019-04-16,ZQT1,IN01,DT,CD,1000203
20000427.0,2019-04-16,ZQT1,IN01,DT,CD,1000203
20000428.0,2019-04-16,ZQT1,IN01,DT,CD,1000036
20000429.0,2019-04-16,ZQT1,IN01,DT,CD,1003567
20000430.0,2019-04-16,ZQT2,IN01,DI,CD,1000145
20000431.0,2019-04-16,ZQT1,IN01,DT,CD,1000052
20000432.0,2019-04-16,ZQT1,IN01,DT,CD,1000203
20000433.0,2019-04-16,ZQT1,IN01,DT,CD,1000206
20000434.0,2019-04-16,ZQT1,IN01,DT,CD,1000206
20000435.0,2019-04-16,ZQT2,IN01,DI,CD,1000148
20000436.0,2019-04-17,ZQT2,IN01,DI,CD,1003817
20000437.0,2019-04-17,ZQT2,IN01,DI,CD,1000134
20000438.0,2019-04-17,ZQT2,IN01,DI,CD,1004135
20000439.0,2019-04-17,ZQT2,IN01,DI,CD,1003911
20000440.0,2019-04-17,ZQT2,IN01,DI,CD,1000131
20000441.0,2019-04-17,ZQT1,IN01,DT,CD,1000022
20000442.0,2019-04-17,ZQT2,IN01,DI,CD,1004144
20000443.0,2019-04-17,ZQT2,IN01,DI,CD,1000148
20000444.0,2019-04-17,ZQT2,IN01,DI,CD,1003911
20000445.0,2019-04-17,ZQT2,IN01,DI,CD,1000151
20000446.0,2019-04-17,ZQT2,IN01,DI,CD,1003760
20000447.0,2019-04-17,ZQT2,IN01,DI,CD,1000137
20000448.0,2019-04-17,ZQT1,IN01,DT,CD,1000052
20000449.0,2019-04-17,ZQT2,IN01,DI,CD,1004143
20000450.0,2019-04-17,ZQT2,IN01,DI,CD,1004100
20000451.0,2019-04-17,ZUQ3,US01,DI,CD,1004058
20000452.0,2019-04-17,ZUQ3,US01,DI,CD,1004028
20000453.0,2019-04-17,ZUQ3,US01,DI,CD,1004063
20000454.0,2019-04-17,ZUQ3,US01,DI,CD,1004049
20000455.0,2019-04-17,ZUQ3,US01,DI,CD,1004049
20000456.0,2019-04-17,ZUQ3,US01,DI,CD,1004062
20000457.0,2019-04-17,ZUQ3,US01,DI,CD,1004061
20000458.0,2019-04-18,ZQT1,IN01,DT,CD,1000052
20000459.0,2019-04-18,ZQT2,IN01,DI,CD,1004099
20000460.0,2019-04-18,ZQT1,IN01,DT,CD,1000022
20000461.0,2019-04-18,ZQT1,IN01,DT,CD,1000203
20000462.0,2019-04-18,ZQT1,IN01,DT,CD,1000036
20000463.0,2019-04-18,ZQT1,IN01,DT,CD,1000167
20000464.0,2019-04-19,ZQT1,IN01,DT,CD,1000006
20000465.0,2019-04-19,ZEQ3,IN01,EX,CD,1004148
20000466.0,2019-04-19,ZQT1,IN01,DT,CD,1000006
20000467.0,2019-04-19,ZUQ3,US01,DI,CD,1004048
20000468.0,2019-04-19,ZUQ3,US01,DI,CD,1004082
20000469.0,2019-04-19,ZUQ3,US01,DI,CD,1004028
20000470.0,2019-04-19,ZQT2,IN01,DI,CD,1000133
20000471.0,2019-04-19,ZQT1,IN01,DT,CD,1004179
20000472.0,2019-04-19,ZQT3,IN01,DI,CD,1004090
20000473.0,2019-04-19,ZQT1,IN01,DT,CD,1000033
20000474.0,2019-04-19,ZQT1,IN01,DT,CD,1000022
20000475.0,2019-04-19,ZQT1,IN01,DT,CD,1000022
20000476.0,2019-04-19,ZQT1,IN01,DT,CD,1000022
20000477.0,2019-04-19,ZQT3,IN01,DI,CD,1000047
20000478.0,2019-04-19,ZQT3,IN01,DI,CD,1000044
20000479.0,2019-04-19,ZQT2,IN01,DI,CD,1004119
20000480.0,2019-04-19,ZQT2,IN01,DI,CD,1004172
20000481.0,2019-04-19,ZQT2,IN01,DI,CD,1004170
20000482.0,2019-04-19,ZQT2,IN01,DI,CD,1004167
20000483.0,2019-04-20,ZQT2,IN01,DI,CD,1000147
20000484.0,2019-04-20,ZQT1,IN01,DT,CD,1000187
20000485.0,2019-04-20,ZQT2,IN01,DI,CD,1000135
20000486.0,2019-04-20,ZQT2,IN01,DI,CD,1000135
20000487.0,2019-04-20,ZQT1,IN01,DT,CD,1000203
20000488.0,2019-04-20,ZQT2,IN01,DI,CD,1000048
20000489.0,2019-04-22,ZUQ3,US01,DI,CD,1004022
20000490.0,2019-04-22,ZUQ3,US01,DI,CD,1004022
20000491.0,2019-04-22,ZUQ3,US01,DI,CD,1004048
20000492.0,2019-04-22,ZQT3,IN01,DI,CD,1004146
20000493.0,2019-04-22,ZQT3,IN01,DI,CD,1004167
20000494.0,2019-04-22,ZQT3,IN01,DI,CD,1004172
20000495.0,2019-04-22,ZQT2,IN01,DI,CD,1003722
20000496.0,2019-04-22,ZQT3,IN01,DI,CD,1004175
20000497.0,2019-04-22,ZQT1,IN01,DT,CD,1000167
20000498.0,2019-04-22,ZQT1,IN01,DT,CD,1000203
20000499.0,2019-04-22,ZQT2,IN01,DI,CD,1000147
20000500.0,2019-04-22,ZQT1,IN01,DT,CD,1000203
20000501.0,2019-04-22,ZQT1,IN01,DT,CD,1000036
20000502.0,2019-04-22,ZQT2,IN01,DI,CD,1003370
20000503.0,2019-04-22,ZQT1,IN01,DT,CD,1000052
20000504.0,2019-04-22,ZQT1,IN01,DT,CD,1000052
20000505.0,2019-04-22,ZQT2,IN01,DI,CD,1003826
20000506.0,2019-04-22,ZQT1,IN01,DT,CD,1000016
20000507.0,2019-04-22,ZQT1,IN01,DT,CD,1000203
20000508.0,2019-04-22,ZQT2,IN01,DI,CD,1004185
20000509.0,2019-04-22,ZQT1,IN01,DT,CD,1000161
20000510.0,2019-04-22,ZQT1,IN01,DT,CD,1000167
20000511.0,2019-04-22,ZQT1,IN01,DT,CD,1000022
20000512.0,2019-04-22,ZQT2,IN01,DI,CD,1004193
20000513.0,2019-04-22,ZQT2,IN01,DI,CD,1000147
20000514.0,2019-04-23,ZQT1,IN01,DT,CD,1004179
20000515.0,2019-04-23,ZQT1,IN01,DT,CD,1000167
20000516.0,2019-04-23,ZQT2,IN01,DI,CD,1003898
20000517.0,2019-04-23,ZQT2,IN01,DI,CD,1004200
20000518.0,2019-04-23,ZQT2,IN01,DI,CD,1000163
20000519.0,2019-04-23,ZQT2,IN01,DI,CD,1000015
20000520.0,2019-04-23,ZQT1,IN01,DT,CD,1000016
20000521.0,2019-04-23,ZQT1,IN01,DT,CD,1000016
20000522.0,2019-04-23,ZQT1,IN01,DT,CD,1000206
20000523.0,2019-04-23,ZQT2,IN01,DI,CD,1003724
20000524.0,2019-04-24,ZQT2,IN01,DI,CD,1004211
20000525.0,2019-04-24,ZQT1,IN01,DT,CD,1000083
20000526.0,2019-04-24,ZQT1,IN01,DT,CD,1000052
20000527.0,2019-04-24,ZQT2,IN01,DI,CD,1004036
20000528.0,2019-04-24,ZQT2,IN01,DI,CD,1000137
20000529.0,2019-04-24,ZQT2,IN01,DI,CD,1003559
20000530.0,2019-04-24,ZQT1,IN01,DT,CD,1000023
20000531.0,2019-04-24,ZQT2,IN01,DI,CD,1000148
20000532.0,2019-04-25,ZQT2,IN01,DI,CD,1004210
20000533.0,2019-04-25,ZQT2,IN01,DI,CD,1000154
20000534.0,2019-04-25,ZQT1,IN01,DT,CD,1004179
20000535.0,2019-04-25,ZQT1,IN01,DT,CD,1000187
20000536.0,2019-04-25,ZQT1,IN01,DT,CD,1000052
20000537.0,2019-04-25,ZQT2,IN01,DI,CD,1004219
20000538.0,2019-04-26,ZQT2,IN01,DI,CD,1004119
20000539.0,2019-04-26,ZQT1,IN01,DT,CD,1000022
20000540.0,2019-04-26,ZQT1,IN01,DT,CD,1000022
20000541.0,2019-04-26,ZQT1,IN01,DT,CD,1000161
20000542.0,2019-04-26,ZQT1,IN01,DT,CD,1000052
20000543.0,2019-04-29,ZQT1,IN01,DT,CD,1000009
20000544.0,2019-04-29,ZQT1,IN01,DT,CD,1000009
20000545.0,2019-04-29,ZQT2,IN01,DI,CD,1004236
20000546.0,2019-04-29,ZQT1,IN01,DT,CD,1000203
20000547.0,2019-04-29,ZQT3,IN01,DI,CD,1000180
20000548.0,2019-04-29,ZQT1,IN01,DT,CD,1000167
20000549.0,2019-04-29,ZQT1,IN01,DT,CD,1000203
20000550.0,2019-04-29,ZQT1,IN01,DT,CD,1000052
20000551.0,2019-04-29,ZQT2,IN01,DI,CD,1000185
20000552.0,2019-04-29,ZQT2,IN01,DI,CD,1000182
20000553.0,2019-04-29,ZQT3,IN01,DI,CD,1000188
20000554.0,2019-04-29,ZQT2,IN01,DI,CD,1004202
20000555.0,2019-04-29,ZQT2,IN01,DI,CD,1000137
20000556.0,2019-04-29,ZQT1,IN01,DT,CD,1000006
20000557.0,2019-04-30,ZQT2,IN01,DI,CD,1003560
20000558.0,2019-04-30,ZQT2,IN01,DI,CD,1000152
20000559.0,2019-04-30,ZQT1,IN01,DT,CD,1000023
20000560.0,2019-04-30,ZQT1,IN01,DT,CD,1000023
20000561.0,2019-04-30,ZQT2,IN01,DI,CD,1003792
20000562.0,2019-04-30,ZQT2,IN01,DI,CD,1000180
20000563.0,2019-04-30,ZQT1,IN01,DT,CD,1000206
20000564.0,2019-04-30,ZQT2,IN01,DI,CD,1003560
20000565.0,2019-04-30,ZQT1,IN01,DT,CD,1000161
20000566.0,2019-04-30,ZEQ3,IN01,EX,CD,1003563
20000567.0,2019-04-30,ZQT1,IN01,DT,CD,1000161
20000568.0,2019-04-30,ZEQ3,IN01,EX,CD,1003813
20000569.0,2019-04-30,ZEQ3,IN01,EX,CD,1003813
20000570.0,2019-04-30,ZQT2,IN01,DI,CD,1003793
20000571.0,2019-04-30,ZQT2,IN01,DI,CD,1004251
20000572.0,2019-04-30,ZQT1,IN01,DT,CD,1000033
20000573.0,2019-04-30,ZQT2,IN01,DI,CD,1000051
20000574.0,2019-05-03,ZQT1,IN01,DI,CD,1000144
20000575.0,2019-05-06,ZQT1,IN01,DI,CD,1000144
20000576.0,2019-05-07,ZQT1,IN01,DI,CD,1000144
20000577.0,2019-05-07,ZQT1,IN01,DI,CD,1000144
20000578.0,2019-05-09,ZQT1,IN01,DI,CD,1000030
20000579.0,2019-05-09,ZQT1,IN01,DI,CD,1003371
20000580.0,2019-05-09,ZQT1,IN01,DI,CD,1003371
20000581.0,2019-05-09,ZQT1,IN01,DT,CD,1000161
20000582.0,2019-05-10,ZUQ3,US01,DI,CD,1003972
20000583.0,2019-05-10,ZQT2,IN01,DI,CD,1003869
20000584.0,2019-05-10,ZQT2,IN01,DI,CD,1003795
20000585.0,2019-05-10,ZQT2,IN01,DI,CD,1003795
20000586.0,2019-05-10,ZUQ3,US01,DI,CD,1004022
20000588.0,2019-05-11,ZQT1,IN01,DT,CD,1000022
20000589.0,2019-05-14,ZQT3,IN01,DI,CD,1000144
20000590.0,2019-05-14,ZQT3,IN01,DI,CD,1000121
20000591.0,2019-05-15,ZQT2,IN01,DI,CD,1000051
20000592.0,2019-05-16,ZUQ3,US01,DI,CD,1003972
20000593.0,2019-05-16,ZQT3,IN01,DI,CD,1004167
20000594.0,2019-05-16,ZQT3,IN01,DI,CD,1004167
20000595.0,2019-05-16,ZQT3,IN01,DI,CD,1004167
20000596.0,2019-05-16,ZQT3,IN01,DI,CD,1004167
20000597.0,2019-05-20,ZUQ3,US01,DI,CD,1004048
20000598.0,2019-05-21,ZQT3,IN01,DI,CD,1003566
20000599.0,2019-05-21,ZUQ3,US01,DI,CD,1004048
20000600.0,2019-05-23,ZQT1,IN01,DI,CD,1003566
20000602.0,2019-05-27,ZQT1,IN01,DI,CD,1003566
20000603.0,2019-05-27,ZQT1,IN01,DI,CD,1003566
20000604.0,2019-05-27,ZQT1,IN01,DT,CD,1003795
20000605.0,2019-05-28,ZQT3,IN01,DI,CD,1003366
20000606.0,2019-06-06,ZQT3,IN01,DI,CD,1004175
20000607.0,2019-06-17,ZQT3,IN01,DI,CD,1003790
20000608.0,2019-06-17,ZQT2,IN01,DI,CD,1000147
20000609.0,2019-06-17,ZQT1,IN01,DI,CD,1000125
20000610.0,2019-06-21,ZQT3,IN01,DI,CD,1000011
20000611.0,2019-06-21,ZQT3,IN01,DI,CD,1000037
20000612.0,2019-06-21,ZQT3,IN01,DI,CD,1000011
20000613.0,2019-06-21,ZQT3,IN01,DI,CD,1000011
20000614.0,2019-06-24,ZQT3,IN01,DI,CD,1000037
20000615.0,2019-06-24,ZQT3,IN01,DI,CD,1000037
20000616.0,2019-06-24,ZQT3,IN01,DI,CD,1000037
20000617.0,2019-06-24,ZQT3,IN01,DI,CD,1000037
20000618.0,2019-06-25,ZQT3,IN01,DI,CD,1000037
20000619.0,2019-06-25,ZQT3,IN01,DI,CD,1000037
20000620.0,2019-06-25,ZQT3,IN01,DI,CD,1000037
20000621.0,2019-06-26,ZQT3,IN01,DI,CD,1000037
20000622.0,2019-06-26,ZQT3,IN01,DI,CD,1000037
20000623.0,2019-06-26,ZQT3,IN01,DI,CD,1000037
20000624.0,2019-06-26,ZQT3,IN01,DI,CD,1000037
20000625.0,2019-06-26,ZQT3,IN01,DI,CD,1000037
20000626.0,2019-06-27,ZQT2,IN01,DI,CD,1000141
20000627.0,2019-06-27,ZQT3,IN01,DI,CD,1000037
20000628.0,2019-06-27,ZQT3,IN01,DI,CD,1000037
20000629.0,2019-06-27,ZQT3,IN01,DI,CD,1000037
20000630.0,2019-06-27,ZQT3,IN01,DI,CD,1000037
20000631.0,2019-06-27,ZQT3,IN01,DI,CD,1000037
20000632.0,2019-06-27,ZQT3,IN01,DI,CD,1000037
20000633.0,2019-06-27,ZQT3,IN01,DI,CD,1003790
20000634.0,2019-06-27,ZQT3,IN01,DI,CD,1004167
20000635.0,2019-06-27,ZQT3,IN01,DI,CD,1000144
20000636.0,2019-06-27,ZQT3,IN01,DI,CD,1000144
20000637.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000638.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000639.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000640.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000641.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000642.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000643.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000644.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000645.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000646.0,2019-06-28,ZQT3,IN01,DI,CD,1000037
20000647.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000648.0,2019-06-28,ZQT3,IN01,DI,CD,1000144
20000649.0,2019-07-01,ZQT3,IN01,DI,CD,1000161
20000650.0,2019-07-04,ZQT2,IN01,DI,CD,1000161
20000651.0,2019-07-08,ZQT3,IN01,DI,CD,1000037
20000652.0,2019-07-08,ZQT3,IN01,DI,CD,1000037
20000653.0,2019-07-09,ZUQ2,US01,DI,CD,1003972
20000654.0,2019-07-09,ZQT3,IN01,DI,CD,1000037
20000655.0,2019-07-10,ZQT3,IN01,DI,CD,1000022
20000656.0,2019-07-10,ZQT3,IN01,DI,CD,1000022
20000657.0,2019-07-18,ZDQ3,DE01,DI,CD,1004263
20000658.0,2019-07-29,ZQT1,IN01,DI,CD,1000179
20000659.0,2019-07-30,ZQT3,IN01,DT,CD,1004271
20000660.0,2019-07-30,ZQT3,IN01,DI,CD,1000161
20000661.0,2019-08-02,ZUQ1,US01,DI,CD,1004048
20000662.0,2019-08-07,ZQT3,IN01,DI,CD,1000048
20000663.0,2019-08-08,ZQT3,IN01,DI,CD,1000048
20000664.0,2019-08-09,ZDQ1,DE01,DI,CD,1004263
20000665.0,2019-08-17,ZUQ3,US01,DI,CD,1003972
20000666.0,2019-09-16,ZQT2,IN01,DI,CD,1000151
20000667.0,2019-09-18,ZQT2,IN01,DI,CD,1000151
20000668.0,2019-09-18,ZQT2,IN01,DI,CD,1000151
20000669.0,2019-09-18,ZQT2,IN01,DI,CD,1000151
20000670.0,2019-09-19,ZQT2,IN01,DI,CD,1000151
20000671.0,2019-10-31,ZQT3,IN01,DI,CD,1000022
20000672.0,2019-11-06,ZQT1,IN01,DI,CD,1000151
20000673.0,2019-11-07,ZQT3,IN01,DI,CD,1000022
20000674.0,2019-11-12,ZQT3,IN01,DI,CD,1000039
20000675.0,2019-12-06,ZQT1,IN01,DI,CD,1000151
20000676.0,2019-12-16,ZQT3,IN01,DI,CD,1000206
20000677.0,2019-12-17,ZQT3,IN01,DI,CD,1000206
20000678.0,2020-01-14,ZQT1,IN01,DI,CD,1000151
20000679.0,2020-01-14,ZQT3,IN01,DI,CD,1000122
20000680.0,2020-01-15,ZQT3,IN01,DI,CD,1000151
20000682.0,2020-01-15,ZQT3,IN01,DI,CD,1000122
20000683.0,2020-01-16,ZQT3,IN01,DT,CD,1004271
20000684.0,2020-01-17,ZQT3,IN01,DI,CD,1000031
20000685.0,2020-01-21,ZQT3,IN01,DI,CD,1000053
20000686.0,2020-01-21,ZQT3,IN01,DI,CD,1000122
20000687.0,2020-01-21,ZDQ1,DE01,DI,CD,1004263
20000688.0,2020-01-22,ZQT3,IN01,DI,CD,1000053
20000689.0,2020-01-22,ZQT3,IN01,DI,CD,1000053
20000690.0,2020-01-22,ZQT3,IN01,DI,CD,1000053
20000691.0,2020-01-22,ZQT1,IN01,DI,CD,1000151
20000692.0,2020-01-22,ZQT1,IN01,DI,CD,1000151
20000693.0,2020-01-22,ZQT3,IN01,DI,CD,1000053
20000694.0,2020-01-22,ZQT3,IN01,DI,CD,1000151
20000695.0,2020-01-22,ZQT3,IN01,DI,CD,1000053
20000696.0,2020-01-22,ZQT3,IN01,DI,CD,1000053
20000697.0,2020-02-12,ZQT3,IN01,DI,CD,1000031
20000698.0,2020-02-12,ZQT3,IN01,DI,CD,1000031
20000699.0,2020-02-12,ZQT3,IN01,DI,CD,1000046
20000701.0,2020-02-19,ZQT3,IN01,DI,CD,1000151
20000702.0,2020-02-28,ZEQ1,IN01,EX,CD,1004038
20000703.0,2020-03-04,ZQT3,IN01,DI,CD,1000151
20000704.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000705.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000706.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000707.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000708.0,2020-03-12,ZQT1,IN01,DI,CD,1000206
20000709.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000710.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000711.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000712.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000713.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000714.0,2020-03-12,ZQT3,IN01,DI,CD,1000206
20000715.0,2020-03-17,ZQT3,IN01,DI,CD,1000206
20000716.0,2020-04-18,ZQT3,IN01,DI,CD,1000037
20000717.0,2020-04-20,ZQT3,IN01,DI,CD,1000151
20000718.0,2020-04-22,ZQT3,IN01,DI,CD,1000151
20000719.0,2020-05-11,ZEQ2,IN01,EX,CD,1003801
20000720.0,2020-06-17,ZQT3,IN01,DI,CD,1000046
20000721.0,2020-06-17,ZQT3,IN01,DI,CD,1000046
20000722.0,2020-06-18,ZQT3,IN01,DI,CD,1000003
20000723.0,2020-06-18,ZQT3,IN01,DI,CD,1004339
20000724.0,2020-06-19,ZQT3,IN01,DI,CD,1000037
20000725.0,2020-06-20,ZQT3,IN01,DI,CD,1000155
20000726.0,2020-06-22,ZQT3,IN01,DI,CD,1000048
20000727.0,2020-07-23,ZDQ2,DE01,DI,CD,1004263
20000728.0,2020-08-03,ZQT1,IN01,DI,CD,1000001
20000729.0,2020-08-14,ZQT1,IN01,DI,CD,1000179
20000730.0,2020-08-14,ZQT1,IN01,DT,CD,1000022
20000731.0,2020-08-21,ZQT1,IN01,DT,CD,1000036
20000733.0,2020-09-07,ZUQ1,US01,DI,CD,1004048
20000734.0,2020-09-08,ZUQ1,US01,DI,CD,1004048
20000735.0,2020-09-16,ZQT1,IN01,DT,CD,1000052
20000736.0,2020-09-18,ZQT1,IN01,DT,CD,1000022
20000737.0,2020-09-21,ZUQ1,US01,DI,CD,1004048
20000739.0,2020-09-24,ZQT1,IN01,DI,CD,1000050
20000740.0,2020-09-25,ZQT1,IN01,DI,CD,1000050
20000741.0,2020-09-26,ZQT1,IN01,DI,CD,1000147
20000742.0,2020-09-26,ZQT1,IN01,DI,CD,1000016
20000743.0,2020-11-21,ZQT1,IN01,DT,CD,1000036
20000744.0,2020-11-23,ZQT1,IN01,DT,CD,1000036
20000745.0,2020-11-25,ZQT1,IN01,DT,CD,1000022
20000746.0,2020-11-27,ZQT1,IN01,DT,CD,1000022
20000747.0,2020-11-30,ZQT1,IN01,DT,CD,1000052
20000748.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000749.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000750.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000751.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000752.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000753.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000754.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000755.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000756.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000757.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000758.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000759.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000760.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000761.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000762.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000763.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000764.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000765.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000766.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000767.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000768.0,2020-12-02,ZQT1,IN01,DT,CD,1000052
20000769.0,2020-12-03,ZQT1,IN01,DI,CD,1000052
20000770.0,2020-12-03,ZQT1,IN01,DT,CD,1004179
20000771.0,2020-12-05,ZQT1,IN01,DT,CD,1000052
20000772.0,2020-12-05,ZQT1,IN01,DI,CD,1000052
20000773.0,2020-12-08,ZQT1,IN01,DT,CD,1000052
20000774.0,2020-12-09,ZQT1,IN01,DI,CD,1000052
20000775.0,2020-12-11,ZQT1,IN01,DT,CD,1000052
20000776.0,2020-12-19,ZQT1,IN01,DI,CD,1000038
20000777.0,2020-12-30,ZQT3,IN01,DI,CD,1000155
20000778.0,2020-12-30,ZQT1,IN01,DT,CD,1000052
20000779.0,2020-12-30,ZQT1,IN01,DT,CD,1000052
20000780.0,2020-12-30,ZQT1,IN01,DT,CD,1000052
20000781.0,2021-01-01,ZQT3,IN01,DI,CD,1000155
20000782.0,2021-01-01,ZQT3,IN01,DI,CD,1000155
20000783.0,2021-01-05,ZQT1,IN01,DT,CD,1000052
20000784.0,2021-01-06,ZQT1,IN01,DI,CD,1000006
20000785.0,2021-01-08,ZQT3,IN01,DI,CD,1000155
20000786.0,2021-01-12,ZQT1,IN01,DI,CD,1000052
20000787.0,2021-01-16,ZQT1,IN01,DI,CD,1000052
20000788.0,2021-01-18,ZQT1,IN01,DI,CD,1000052
20000789.0,2021-02-09,ZQT3,IN01,DI,CD,1004527
20000790.0,2021-02-09,ZQT3,IN01,DI,CD,1004527
20000791.0,2021-02-09,ZQT3,IN01,DI,CD,1004527
20000792.0,2021-02-09,ZQT3,IN01,DI,CD,1004527
20000793.0,2021-02-09,ZQT3,IN01,DI,CD,1004527
20000794.0,2021-02-10,ZQT3,IN01,DI,CD,1004527
20000795.0,2021-02-10,ZQT3,IN01,DI,CD,1004527
20000796.0,2021-02-10,ZQT3,IN01,DI,CD,1004527
20000797.0,2021-02-10,ZQT3,IN01,DI,CD,1004527
20000798.0,2021-02-10,ZQT3,IN01,DI,CD,1004527
20000799.0,2021-02-10,ZQT3,IN01,DI,CD,1004527
20000800.0,2021-02-11,ZQT3,IN01,DI,CD,1004527
20000801.0,2021-02-15,ZQT1,IN01,DI,CD,1000052
20000802.0,2021-02-15,ZQT1,IN01,DI,CD,1000052
20000803.0,2021-02-16,ZQT3,IN01,DI,CD,1004527
20000804.0,2021-02-16,ZQT3,IN01,DI,CD,1004527
20000805.0,2021-02-16,ZQT3,IN01,DI,CD,1004527
20000806.0,2021-02-16,ZQT3,IN01,DI,CD,1004527
20000807.0,2021-02-18,ZQT1,IN01,DI,CD,1004200
20000808.0,2021-02-23,ZQT3,IN01,DI,CD,1004527
20000809.0,2021-02-25,ZQT3,IN01,DI,CD,1000052
20000810.0,2021-02-25,ZQT1,IN01,DI,CD,1000052
20000811.0,2021-03-01,ZQT4,IN11,DT,CD,1000126
20000812.0,2021-03-03,ZQT1,IN01,DI,CD,1000052
20000813.0,2021-03-03,ZQT1,IN01,DI,CD,1000052
20000814.0,2021-03-03,ZQT1,IN01,DI,CD,1000052
20000815.0,2021-03-08,ZQT1,IN01,DI,CD,1004546
20000816.0,2021-03-09,ZQT1,IN01,DI,CD,1000052
20000817.0,2021-03-09,ZQT3,IN01,DI,CD,1000052
20000818.0,2021-03-09,ZQT3,IN01,DI,CD,1000052
20000819.0,2021-03-10,ZQT3,IN01,DI,CD,1004546
20000820.0,2021-03-10,ZQT3,IN01,DI,CD,1004546
20000821.0,2021-03-11,ZQT3,IN01,DI,CD,1004546
20000822.0,2021-03-11,ZQT3,IN01,DI,CD,1004546
20000824.0,2021-03-11,ZQT2,IN01,DI,CD,1004546
20000825.0,2021-03-12,ZQT2,IN01,DI,CD,1004546
20000826.0,2021-03-12,ZQT2,IN01,DI,CD,1004546
